Ensembl_ID	Gene_symbol	Biotype	Comparison	logFC	FDR
ENSG00000005108	THSD7A	protein_coding	M1_vs_M2	-2.62114374631702	0.675567571007784
ENSG00000005156	LIG3	protein_coding	M1_vs_M2	0.185737764155441	0.321504823894121
ENSG00000005175	RPAP3	protein_coding	M1_vs_M2	-0.00281925619324754	1
ENSG00000005187	ACSM3	protein_coding	M1_vs_M2	-0.393514938522706	0.97864999018634
ENSG00000005189	REXO5	protein_coding	M1_vs_M2	-0.428632946492101	0.521165642152424
ENSG00000005194	CIAPIN1	protein_coding	M1_vs_M2	0.199506030930664	0.392009649352566
ENSG00000005206	SPPL2B	protein_coding	M1_vs_M2	-0.121185772149231	0.755569199268237
ENSG00000005238	ATOSB	protein_coding	M1_vs_M2	0.0937291651930148	0.717516310280451
ENSG00000005243	COPZ2	protein_coding	M1_vs_M2	-0.644259127829907	0.363006406221613
ENSG00000005249	PRKAR2B	protein_coding	M1_vs_M2	3.39493637459288	1.30590309577727e-192
ENSG00000005302	MSL3	protein_coding	M1_vs_M2	0.426624555725504	4.49082640609994e-6
ENSG00000005339	CREBBP	protein_coding	M1_vs_M2	0.381523934893403	1.99897019411569e-6
ENSG00000005379	TSPOAP1	protein_coding	M1_vs_M2	1.36662795569139	6.80016177558014e-10
ENSG00000005381	MPO	protein_coding	M1_vs_M2	0.974120344372492	0.00102167213881042
ENSG00000005421	PON1	protein_coding	M1_vs_M2	0	1
ENSG00000005436	GCFC2	protein_coding	M1_vs_M2	0.18987518242038	0.958326359572585
ENSG00000005448	WDR54	protein_coding	M1_vs_M2	2.67285233640549	1.27328462218887e-9
ENSG00000005469	CROT	protein_coding	M1_vs_M2	-0.0324976231537603	1
ENSG00000005471	ABCB4	protein_coding	M1_vs_M2	-1.5858015784221	2.25357795690291e-6
ENSG00000005483	KMT2E	protein_coding	M1_vs_M2	0.361589671738725	1.1341165715854e-5
ENSG00000005486	RHBDD2	protein_coding	M1_vs_M2	0.338294031853847	0.0513682936852377
ENSG00000005513	SOX8	protein_coding	M1_vs_M2	-1.46714721634672	1.4488682603877e-6
ENSG00000005700	IBTK	protein_coding	M1_vs_M2	0.00138999095356875	1
ENSG00000005801	ZNF195	protein_coding	M1_vs_M2	0.142472970942681	0.675567571007784
ENSG00000005810	MYCBP2	protein_coding	M1_vs_M2	1.21506131368074	2.01349918006595e-46
ENSG00000005812	FBXL3	protein_coding	M1_vs_M2	0.326375760737581	0.00390797409449957
ENSG00000005844	ITGAL	protein_coding	M1_vs_M2	0.97671243630408	1.50206505714325e-40
ENSG00000005882	PDK2	protein_coding	M1_vs_M2	-1.35581266635168	7.53829007200475e-16
ENSG00000005884	ITGA3	protein_coding	M1_vs_M2	-3.00760374841439	1.59027515028041e-130
ENSG00000005889	ZFX	protein_coding	M1_vs_M2	0.907750172401409	3.59542082970352e-22
ENSG00000005893	LAMP2	protein_coding	M1_vs_M2	-0.0382394057351895	1
ENSG00000005961	ITGA2B	protein_coding	M1_vs_M2	0.278911390266817	1
ENSG00000005981	ASB4	protein_coding	M1_vs_M2	0	1
ENSG00000006007	GDE1	protein_coding	M1_vs_M2	-0.0709513723804322	0.977987002675087
ENSG00000006015	REX1BD	protein_coding	M1_vs_M2	-0.220668811523878	0.0241992957345765
ENSG00000006016	CRLF1	protein_coding	M1_vs_M2	0.0086600806843279109	1
ENSG00000006025	OSBPL7	protein_coding	M1_vs_M2	-0.968914766312949	1.55639982269201e-11
ENSG00000006042	TMEM98	protein_coding	M1_vs_M2	1.14615266648753	1
ENSG00000006047	YBX2	protein_coding	M1_vs_M2	2.88996617215237	0.675567571007784
ENSG00000006059	KRT33A	protein_coding	M1_vs_M2	0	1
ENSG00000006062	MAP3K14	protein_coding	M1_vs_M2	-1.00133545308108	3.25206345824822e-27
ENSG00000006071	ABCC8	protein_coding	M1_vs_M2	-3.55872017425809	0.331593872989947
ENSG00000006116	CACNG3	protein_coding	M1_vs_M2	2.07222735089507	0.977987002675087
ENSG00000006118	TMEM132A	protein_coding	M1_vs_M2	2.73219196350579	7.22008482397334e-159
ENSG00000006125	AP2B1	protein_coding	M1_vs_M2	-0.150217809973705	0.181022587837716
ENSG00000006128	TAC1	protein_coding	M1_vs_M2	0	1
ENSG00000006194	ZNF263	protein_coding	M1_vs_M2	-0.230396315631371	0.400809192734093
ENSG00000006210	CX3CL1	protein_coding	M1_vs_M2	-2.37084506655303	0.0995758562883066
ENSG00000006282	SPATA20	protein_coding	M1_vs_M2	-0.664784883481577	1.71395202012485e-16
ENSG00000006283	CACNA1G	protein_coding	M1_vs_M2	-1.29603939228824	0.00183368234380462
ENSG00000006327	TNFRSF12A	protein_coding	M1_vs_M2	-0.165778040031923	0.32024966816322
ENSG00000006377	DLX6	protein_coding	M1_vs_M2	0	1
ENSG00000006432	MAP3K9	protein_coding	M1_vs_M2	0.482951316691487	0.559425225424626
ENSG00000006451	RALA	protein_coding	M1_vs_M2	1.32033000948553	8.1681146813127e-77
ENSG00000006453	BAIAP2L1	protein_coding	M1_vs_M2	0.231802342742691	1
ENSG00000006459	KDM7A	protein_coding	M1_vs_M2	0.642885000249588	5.99779747933564e-15
ENSG00000006468	ETV1	protein_coding	M1_vs_M2	2.88856293148213	0.675567571007784
ENSG00000006530	AGK	protein_coding	M1_vs_M2	0.527890479481412	3.01450634742259e-5
ENSG00000006534	ALDH3B1	protein_coding	M1_vs_M2	-0.778523633600977	2.24019571193639e-23
ENSG00000006555	TTC22	protein_coding	M1_vs_M2	1.52274778082042	0.0378822585247924
ENSG00000006576	PHTF2	protein_coding	M1_vs_M2	-0.15376724899083	0.564825498745919
ENSG00000006606	CCL26	protein_coding	M1_vs_M2	-8.08542003108665	7.01025606651706e-18
ENSG00000006607	FARP2	protein_coding	M1_vs_M2	1.05717218996747	3.30200731019443e-32
ENSG00000006611	USH1C	protein_coding	M1_vs_M2	0	1
ENSG00000006625	GGCT	protein_coding	M1_vs_M2	-0.390007754911395	8.17603409826106e-4
ENSG00000006634	DBF4	protein_coding	M1_vs_M2	0.489178042722783	0.00913716806953318
ENSG00000006638	TBXA2R	protein_coding	M1_vs_M2	2.41492947560187	0.00496886758558806
ENSG00000006652	IFRD1	protein_coding	M1_vs_M2	0.418269974622853	0.290897569917922
ENSG00000006659	LGALS14	protein_coding	M1_vs_M2	2.88856293148213	0.675567571007784
ENSG00000006695	COX10	protein_coding	M1_vs_M2	0.40123529900689	3.66834537791401e-4
ENSG00000006704	GTF2IRD1	protein_coding	M1_vs_M2	-0.302198108027222	0.0229564676003702
ENSG00000006712	PAF1	protein_coding	M1_vs_M2	0.605661283323025	4.01802985662996e-11
ENSG00000006715	VPS41	protein_coding	M1_vs_M2	0.0319078654747058	1
ENSG00000006740	ARHGAP44	protein_coding	M1_vs_M2	-0.621446180026446	0.336334436712282
ENSG00000006744	ELAC2	protein_coding	M1_vs_M2	0.13682042353246	0.465714977421409
ENSG00000006747	SCIN	protein_coding	M1_vs_M2	-1.60754531518722	1.46861227922779e-93
ENSG00000006756	ARSD	protein_coding	M1_vs_M2	0.551859714909373	1.18824009688339e-10
ENSG00000006757	PNPLA4	protein_coding	M1_vs_M2	-0.406304557838051	0.144392441943604
ENSG00000006788	MYH13	protein_coding	M1_vs_M2	0	1
ENSG00000006831	ADIPOR2	protein_coding	M1_vs_M2	0.543696625128503	1.92043520144801e-11
ENSG00000006837	CDKL3	protein_coding	M1_vs_M2	-0.681537755385143	0.993451380805788
ENSG00000007001	UPP2	protein_coding	M1_vs_M2	-2.72396088494926	0.675567571007784
ENSG00000007038	PRSS21	protein_coding	M1_vs_M2	-0.59150864731118	3.08852517116619e-5
ENSG00000007047	MARK4	protein_coding	M1_vs_M2	0.51689057209712	2.04275521946442e-5
ENSG00000007062	PROM1	protein_coding	M1_vs_M2	0	1
ENSG00000007080	CCDC124	protein_coding	M1_vs_M2	-0.0166162043787321	1
ENSG00000007129	CEACAM21	protein_coding	M1_vs_M2	2.48133584817589	5.11186524139958e-26
ENSG00000007168	PAFAH1B1	protein_coding	M1_vs_M2	0.208987321697733	0.0285233720657358
ENSG00000007171	NOS2	protein_coding	M1_vs_M2	3.40652363399268	0.518715857765425
ENSG00000007174	DNAH9	protein_coding	M1_vs_M2	-2.62114374631702	0.675567571007784
ENSG00000007202	BLTP2	protein_coding	M1_vs_M2	-0.659691072252662	7.52021052918866e-23
ENSG00000007216	SLC13A2	protein_coding	M1_vs_M2	0	1
ENSG00000007237	GAS7	protein_coding	M1_vs_M2	-0.595845940635881	3.77420009040428e-16
ENSG00000007255	TRAPPC6A	protein_coding	M1_vs_M2	-0.809067433231681	5.4558899343041e-11
ENSG00000007264	MATK	protein_coding	M1_vs_M2	-0.704831712605092	4.50283821460122e-19
ENSG00000007306	CEACAM7	protein_coding	M1_vs_M2	0	1
ENSG00000007312	CD79B	protein_coding	M1_vs_M2	-1.30711931639666	3.09061200890571e-7
ENSG00000007314	SCN4A	protein_coding	M1_vs_M2	-4.74011416131129	0.0433015090690669
ENSG00000007341	ST7L	protein_coding	M1_vs_M2	0.0534467905009312	1
ENSG00000007350	TKTL1	protein_coding	M1_vs_M2	4.5492692886767	0.119631568922998
ENSG00000007372	PAX6	protein_coding	M1_vs_M2	0	1
ENSG00000007376	RPUSD1	protein_coding	M1_vs_M2	-0.0176471972609243	1
ENSG00000007384	RHBDF1	protein_coding	M1_vs_M2	-0.500280635064998	7.57981999664112e-4
ENSG00000007392	LUC7L	protein_coding	M1_vs_M2	0.0220751385339086	1
ENSG00000007402	CACNA2D2	protein_coding	M1_vs_M2	0.646019544026223	1
ENSG00000007516	BAIAP3	protein_coding	M1_vs_M2	0.0295064444206746	1
ENSG00000007520	TSR3	protein_coding	M1_vs_M2	-0.202401437386181	0.290609404763286
ENSG00000007541	PIGQ	protein_coding	M1_vs_M2	-0.600054607110512	5.74315984910744e-10
ENSG00000007545	CRAMP1	protein_coding	M1_vs_M2	0.508655331560571	1.16862594974973e-4
ENSG00000007866	TEAD3	protein_coding	M1_vs_M2	0.281999464592532	0.896150464332658
ENSG00000007908	SELE	protein_coding	M1_vs_M2	0	1
ENSG00000007923	DNAJC11	protein_coding	M1_vs_M2	0.010459227677534	1
ENSG00000007933	FMO3	protein_coding	M1_vs_M2	0	1
ENSG00000007944	MYLIP	protein_coding	M1_vs_M2	1.21330444607589	4.28532571362485e-6
ENSG00000007952	NOX1	protein_coding	M1_vs_M2	4.54936369697249	0.098622956733987
ENSG00000007968	E2F2	protein_coding	M1_vs_M2	-0.891507182485865	0.0358975993167403
ENSG00000008018	PSMB1	protein_coding	M1_vs_M2	0.374843881732405	1.11719956268274e-5
ENSG00000008056	SYN1	protein_coding	M1_vs_M2	2.07222735089507	0.977987002675087
ENSG00000008083	JARID2	protein_coding	M1_vs_M2	-0.93069698924741	5.7643676198547e-32
ENSG00000008086	CDKL5	protein_coding	M1_vs_M2	-0.771701054088151	0.00356235658992013
ENSG00000008118	CAMK1G	protein_coding	M1_vs_M2	1.80712373301956	5.34585131384648e-12
ENSG00000008128	CDK11A	protein_coding	M1_vs_M2	0.254765337347566	0.833816961777439
ENSG00000008130	NADK	protein_coding	M1_vs_M2	0.975871183342428	1.68583828710025e-44
ENSG00000008196	TFAP2B	protein_coding	M1_vs_M2	0	1
ENSG00000008197	TFAP2D	protein_coding	M1_vs_M2	0	1
ENSG00000008226	DLEC1	protein_coding	M1_vs_M2	0.611647354829376	0.297975266930567
ENSG00000008256	CYTH3	protein_coding	M1_vs_M2	0.608144835173945	4.90815182461875e-7
ENSG00000008277	ADAM22	protein_coding	M1_vs_M2	1.3936651065399	0.00968600024844068
ENSG00000008282	SYPL1	protein_coding	M1_vs_M2	0.268299130451029	0.00484399623034553
ENSG00000008283	CYB561	protein_coding	M1_vs_M2	0.82246069043804	1.26409654218417e-12
ENSG00000008294	SPAG9	protein_coding	M1_vs_M2	-0.28952159915378	6.07598838465563e-4
ENSG00000008300	CELSR3	protein_coding	M1_vs_M2	0.465782511876357	0.3349722680258
ENSG00000008311	AASS	protein_coding	M1_vs_M2	2.65006306201623	2.08785783191055e-13
ENSG00000008323	PLEKHG6	protein_coding	M1_vs_M2	1.08087680546193	0.427676288849223
ENSG00000008324	SS18L2	protein_coding	M1_vs_M2	-0.0329229488727665	1
ENSG00000008382	MPND	protein_coding	M1_vs_M2	-0.142762878295158	0.441208920532474
ENSG00000008394	MGST1	protein_coding	M1_vs_M2	1.14106403919134	9.77394582122794e-45
ENSG00000008405	CRY1	protein_coding	M1_vs_M2	0.0929125813807599	1
ENSG00000008438	PGLYRP1	protein_coding	M1_vs_M2	-2.62114374631702	0.675567571007784
ENSG00000008441	NFIX	protein_coding	M1_vs_M2	2.38914137507548	3.16752533268838e-35
ENSG00000008513	ST3GAL1	protein_coding	M1_vs_M2	2.12354587955967	1.98813282864333e-189
ENSG00000008516	MMP25	protein_coding	M1_vs_M2	4.99159589846698	2.85437538433982e-75
ENSG00000008517	IL32	protein_coding	M1_vs_M2	6.31187107148363	0
ENSG00000008710	PKD1	protein_coding	M1_vs_M2	0.146805520875906	0.316008735005985
ENSG00000008735	MAPK8IP2	protein_coding	M1_vs_M2	2.10771911944603	0.0133068332635125
ENSG00000008838	MED24	protein_coding	M1_vs_M2	0.190948916861281	0.0529983888008386
ENSG00000008853	RHOBTB2	protein_coding	M1_vs_M2	-0.666576469213853	2.56798298475697e-12
ENSG00000008869	HEATR5B	protein_coding	M1_vs_M2	-0.116414466694173	0.675567571007784
ENSG00000008952	SEC62	protein_coding	M1_vs_M2	0.325270640507796	2.10359545457347e-5
ENSG00000008988	RPS20	protein_coding	M1_vs_M2	-0.144846998901158	0.168606338820808
ENSG00000009307	CSDE1	protein_coding	M1_vs_M2	0.10497850864356	0.35042785939998
ENSG00000009335	UBE3C	protein_coding	M1_vs_M2	0.339578214773201	2.02628313767986e-5
ENSG00000009413	REV3L	protein_coding	M1_vs_M2	-0.077288714680753	1
ENSG00000009694	TENM1	protein_coding	M1_vs_M2	-0.799408921988849	1
ENSG00000009709	PAX7	protein_coding	M1_vs_M2	0	1
ENSG00000009724	MASP2	protein_coding	M1_vs_M2	-0.147803111147927	1
ENSG00000009765	IYD	protein_coding	M1_vs_M2	0	1
ENSG00000009780	FAM76A	protein_coding	M1_vs_M2	-0.310283290734382	0.0836704215076981
ENSG00000009790	TRAF3IP3	protein_coding	M1_vs_M2	2.25802036652804	2.11721274152701e-120
ENSG00000009830	POMT2	protein_coding	M1_vs_M2	-0.244167613075838	0.210504919305798
ENSG00000009844	VTA1	protein_coding	M1_vs_M2	0.18006606947698	0.13616630590412
ENSG00000009950	MLXIPL	protein_coding	M1_vs_M2	0.745905517345313	7.69284397635451e-5
ENSG00000009954	BAZ1B	protein_coding	M1_vs_M2	0.186362280671035	0.057139526631475
ENSG00000010017	RANBP9	protein_coding	M1_vs_M2	0.351509361933865	4.4739378735202e-4
ENSG00000010030	ETV7	protein_coding	M1_vs_M2	10.4195375935261	0
ENSG00000010072	SPRTN	protein_coding	M1_vs_M2	0.362912556121759	0.161641075901049
ENSG00000010165	METTL13	protein_coding	M1_vs_M2	0.0054081282756586	1
ENSG00000010219	DYRK4	protein_coding	M1_vs_M2	-0.92890339874872	5.07414841828493e-25
ENSG00000010244	ZNF207	protein_coding	M1_vs_M2	0.0626736970087305	0.986120122178575
ENSG00000010256	UQCRC1	protein_coding	M1_vs_M2	-0.652747301903069	5.7143305453174e-21
ENSG00000010270	STARD3NL	protein_coding	M1_vs_M2	0.438087912014502	7.29283789000576e-7
ENSG00000010278	CD9	protein_coding	M1_vs_M2	-2.94006479106942	1.62700385646626e-267
ENSG00000010282	HHATL	protein_coding	M1_vs_M2	-3.55872017425809	0.331593872989947
ENSG00000010292	NCAPD2	protein_coding	M1_vs_M2	0.105090288727052	0.704976475432748
ENSG00000010295	IFFO1	protein_coding	M1_vs_M2	0.391907689502065	3.78603584207992e-6
ENSG00000010310	GIPR	protein_coding	M1_vs_M2	2.9160388128657	2.0445496988197e-13
ENSG00000010318	PHF7	protein_coding	M1_vs_M2	-0.538620490179824	0.00933997521930108
ENSG00000010319	SEMA3G	protein_coding	M1_vs_M2	-5.77712009518916	6.84487392181205e-67
ENSG00000010322	NISCH	protein_coding	M1_vs_M2	-0.405831916465646	6.17878730505474e-6
ENSG00000010327	STAB1	protein_coding	M1_vs_M2	-4.74847808324379	2.03976524818638e-124
ENSG00000010361	FUZ	protein_coding	M1_vs_M2	-0.709311712708542	9.08317027376467e-6
ENSG00000010379	SLC6A13	protein_coding	M1_vs_M2	1.36721928576774	0.675567571007784
ENSG00000010404	IDS	protein_coding	M1_vs_M2	0.353602381667445	0.0444600066694877
ENSG00000010438	PRSS3	protein_coding	M1_vs_M2	0	1
ENSG00000010539	ZNF200	protein_coding	M1_vs_M2	0.466230258986888	0.0149826621489181
ENSG00000010610	CD4	protein_coding	M1_vs_M2	-1.22708564224389	3.25982398085456e-70
ENSG00000010626	LRRC23	protein_coding	M1_vs_M2	-0.795539341686874	0.00341647600578823
ENSG00000010671	BTK	protein_coding	M1_vs_M2	0.235946702379329	0.00435237537719188
ENSG00000010704	HFE	protein_coding	M1_vs_M2	-0.111301584725088	1
ENSG00000010803	SCMH1	protein_coding	M1_vs_M2	-0.4235256491665	0.197145961569428
ENSG00000010810	FYN	protein_coding	M1_vs_M2	-1.14669489258701	1.45455642054454e-22
ENSG00000010818	HIVEP2	protein_coding	M1_vs_M2	2.6177016099452	7.3724547443525e-175
ENSG00000010932	FMO1	protein_coding	M1_vs_M2	-4.60960658165074	1.26972794870144e-6
ENSG00000011007	ELOA	protein_coding	M1_vs_M2	0.422530081862491	6.48580620052829e-8
ENSG00000011009	LYPLA2	protein_coding	M1_vs_M2	-0.157403200503952	0.26200320606988
ENSG00000011021	CLCN6	protein_coding	M1_vs_M2	0.677345065374612	2.0286078570971e-17
ENSG00000011028	MRC2	protein_coding	M1_vs_M2	-2.503631535741	7.47338387100216e-223
ENSG00000011052	NME1-NME2	protein_coding	M1_vs_M2	0	1
ENSG00000011083	SLC6A7	protein_coding	M1_vs_M2	-3.63388379564369	1.4185307374334e-149
ENSG00000011105	TSPAN9	protein_coding	M1_vs_M2	3.01199156640202	8.39226903435133e-9
ENSG00000011114	BTBD7	protein_coding	M1_vs_M2	0.29292494945323	0.00791683937170903
ENSG00000011132	APBA3	protein_coding	M1_vs_M2	1.23201634385406	3.79673553062395e-28
ENSG00000011143	MKS1	protein_coding	M1_vs_M2	0.723198132388968	6.38274469562993e-7
ENSG00000011198	ABHD5	protein_coding	M1_vs_M2	-0.779320440021252	4.81235385743902e-23
ENSG00000011201	ANOS1	protein_coding	M1_vs_M2	2.30740922698766	9.53562829423052e-39
ENSG00000011243	AKAP8L	protein_coding	M1_vs_M2	0.293607487906358	0.00800222355154574
ENSG00000011258	MBTD1	protein_coding	M1_vs_M2	-0.178940976829105	0.499292933427449
ENSG00000011260	UTP18	protein_coding	M1_vs_M2	0.185846635433015	0.072199242443508
ENSG00000011275	RNF216	protein_coding	M1_vs_M2	0.193571775469936	0.0658133358741936
ENSG00000011295	TTC19	protein_coding	M1_vs_M2	-0.18293832934859	0.405647798395174
ENSG00000011304	PTBP1	protein_coding	M1_vs_M2	0.0917712135074117	0.675567571007784
ENSG00000011332	DPF1	protein_coding	M1_vs_M2	2.07037755503903	0.977987002675087
ENSG00000011347	SYT7	protein_coding	M1_vs_M2	3.2816239830758702	2.36599690006587e-28
ENSG00000011376	LARS2	protein_coding	M1_vs_M2	0.186621848799305	0.131543379346693
ENSG00000011405	PIK3C2A	protein_coding	M1_vs_M2	0.293821481814147	0.00500279019255329
ENSG00000011422	PLAUR	protein_coding	M1_vs_M2	2.88597695307712	0
ENSG00000011426	ANLN	protein_coding	M1_vs_M2	-0.194746503127418	1
ENSG00000011451	WIZ	protein_coding	M1_vs_M2	-0.0023020763351657	1
ENSG00000011454	RABGAP1	protein_coding	M1_vs_M2	0.0102984079567358	1
ENSG00000011465	DCN	protein_coding	M1_vs_M2	-3.55872017425809	0.331593872989947
ENSG00000011478	QPCTL	protein_coding	M1_vs_M2	0.291498407107007	0.131852730221329
ENSG00000011485	PPP5C	protein_coding	M1_vs_M2	0.0994434720411515	0.702965907995685
ENSG00000011523	CEP68	protein_coding	M1_vs_M2	-0.924164848936313	3.14224097509193e-12
