Ensembl_ID	Gene_symbol	Biotype	Comparison	logFC	FDR
ENSG00000002726	AOC1	protein_coding	M2_vs_M1	0.347005397082233	0.0836067842324084
ENSG00000002745	WNT16	protein_coding	M2_vs_M1	0.482026255438785	1
ENSG00000002746	HECW1	protein_coding	M2_vs_M1	-5.66847733680419	2.39579847470192e-32
ENSG00000002822	MAD1L1	protein_coding	M2_vs_M1	-0.0263607082146657	1
ENSG00000002834	LASP1	protein_coding	M2_vs_M1	-0.620881412918707	1.47518668175501e-18
ENSG00000002919	SNX11	protein_coding	M2_vs_M1	-1.07612942976889	2.72025251662526e-32
ENSG00000002933	TMEM176A	protein_coding	M2_vs_M1	-2.56884868627048	1.69665594890362e-6
ENSG00000003056	M6PR	protein_coding	M2_vs_M1	-1.09625200846463	3.02197684446975e-35
ENSG00000003096	KLHL13	protein_coding	M2_vs_M1	-0.730288101446302	1
ENSG00000003137	CYP26B1	protein_coding	M2_vs_M1	3.72985753288219	2.62507067217578e-8
ENSG00000003147	ICA1	protein_coding	M2_vs_M1	1.53461054561055	1.63308065969719e-22
ENSG00000003249	DBNDD1	protein_coding	M2_vs_M1	2.69814394395595	3.22429011438924e-7
ENSG00000003393	ALS2	protein_coding	M2_vs_M1	-0.987383583660425	2.86670507239193e-14
ENSG00000003400	CASP10	protein_coding	M2_vs_M1	-3.32464198861225	6.15105934051481e-205
ENSG00000003402	CFLAR	protein_coding	M2_vs_M1	-4.33902875336357	0
ENSG00000003436	TFPI	protein_coding	M2_vs_M1	2.37069941784574	1.25960783159275e-9
ENSG00000003509	NDUFAF7	protein_coding	M2_vs_M1	-0.100550933007284	1
ENSG00000003756	RBM5	protein_coding	M2_vs_M1	-0.278189266824029	0.0106918988097775
ENSG00000003987	MTMR7	protein_coding	M2_vs_M1	0.632449833395986	0.0879623287994518
ENSG00000003989	SLC7A2	protein_coding	M2_vs_M1	-0.377450602182024	7.13692689456386e-4
ENSG00000004059	ARF5	protein_coding	M2_vs_M1	1.86536726567681	1.16451124162933e-105
ENSG00000004139	SARM1	protein_coding	M2_vs_M1	-1.02033206869786	0.546757941267711
ENSG00000004142	POLDIP2	protein_coding	M2_vs_M1	1.1054637032778	2.79835729357879e-34
ENSG00000004399	PLXND1	protein_coding	M2_vs_M1	-1.15297583295196	5.61535101773994e-39
ENSG00000004455	AK2	protein_coding	M2_vs_M1	-0.669411002512206	3.39093439021003e-15
ENSG00000004468	CD38	protein_coding	M2_vs_M1	-6.33884422641726	0
ENSG00000004478	FKBP4	protein_coding	M2_vs_M1	1.23711881870795	1.41197263607182e-14
ENSG00000004487	KDM1A	protein_coding	M2_vs_M1	0.954462520568672	8.30263639120383e-25
ENSG00000004534	RBM6	protein_coding	M2_vs_M1	0.419541159977457	1.03352324588848e-5
ENSG00000004660	CAMKK1	protein_coding	M2_vs_M1	-0.173157295234784	0.423577339934574
ENSG00000004700	RECQL	protein_coding	M2_vs_M1	-2.47982312003742	1.7190347716971901e-77
ENSG00000004766	VPS50	protein_coding	M2_vs_M1	-0.574651243827624	0.00209028000384562
ENSG00000004776	HSPB6	protein_coding	M2_vs_M1	-0.401961040805936	1
ENSG00000004777	ARHGAP33	protein_coding	M2_vs_M1	0.866213617223876	0.0520980021249627
ENSG00000004779	NDUFAB1	protein_coding	M2_vs_M1	2.0361642421074	6.84338049048545e-113
ENSG00000004799	PDK4	protein_coding	M2_vs_M1	3.89415411055504	0.0029641789752178002
ENSG00000004809	SLC22A16	protein_coding	M2_vs_M1	1.60211594403119	3.92682917503856e-46
ENSG00000004838	ZMYND10	protein_coding	M2_vs_M1	3.360821275927	0.00929799570170298
ENSG00000004846	ABCB5	protein_coding	M2_vs_M1	2.56387991700554	0.631077302476515
ENSG00000004848	ARX	protein_coding	M2_vs_M1	1.48969171887049	2.72634485232776e-4
ENSG00000004864	SLC25A13	protein_coding	M2_vs_M1	-1.68221426772711	1.99361840379563e-26
ENSG00000004866	ST7	protein_coding	M2_vs_M1	0.91124279523803	2.39237867210933e-7
ENSG00000004897	CDC27	protein_coding	M2_vs_M1	-0.415286551375249	0.00242461861256231
ENSG00000004939	SLC4A1	protein_coding	M2_vs_M1	0	1
ENSG00000004948	CALCR	protein_coding	M2_vs_M1	0	1
ENSG00000004961	HCCS	protein_coding	M2_vs_M1	0.62994993095174	1.27632065902215e-8
ENSG00000004975	DVL2	protein_coding	M2_vs_M1	-1.06575139980322	7.64216238007782e-10
ENSG00000005001	PRSS22	protein_coding	M2_vs_M1	3.5612386523933	2.37375621642507e-10
ENSG00000005007	UPF1	protein_coding	M2_vs_M1	-0.929135133697343	2.79013378884329e-24
ENSG00000005020	SKAP2	protein_coding	M2_vs_M1	-0.0438658348608821	1
ENSG00000005022	SLC25A5	protein_coding	M2_vs_M1	2.25999281708381	8.30003884744134e-137
ENSG00000005059	MCUB	protein_coding	M2_vs_M1	0.944196419497426	7.38219927001004e-19
ENSG00000005073	HOXA11	protein_coding	M2_vs_M1	0.911469114985562	2.37082143047774e-7
ENSG00000005075	POLR2J	protein_coding	M2_vs_M1	1.52960157004503	2.6561767236938e-73
ENSG00000005100	DHX33	protein_coding	M2_vs_M1	-0.775532898580293	1.05067689046401e-5
ENSG00000005102	MEOX1	protein_coding	M2_vs_M1	0	1
ENSG00000005108	THSD7A	protein_coding	M2_vs_M1	-0.11068366573463	1
ENSG00000005156	LIG3	protein_coding	M2_vs_M1	-0.104730797570066	1
ENSG00000005175	RPAP3	protein_coding	M2_vs_M1	-0.68985475623419	1.91964991814606e-10
ENSG00000005187	ACSM3	protein_coding	M2_vs_M1	-0.441526478650614	1
ENSG00000005189	REXO5	protein_coding	M2_vs_M1	1.50053634258335	1.7992869849059e-5
ENSG00000005194	CIAPIN1	protein_coding	M2_vs_M1	0.383944237465217	7.16158007536921e-5
ENSG00000005206	SPPL2B	protein_coding	M2_vs_M1	1.118675812784	1.3439075886319e-37
ENSG00000005238	ATOSB	protein_coding	M2_vs_M1	-0.0250168965025188	1
ENSG00000005243	COPZ2	protein_coding	M2_vs_M1	0.359882778154626	0.0331759698205798
ENSG00000005249	PRKAR2B	protein_coding	M2_vs_M1	-0.602772878324662	0.377927729927039
ENSG00000005302	MSL3	protein_coding	M2_vs_M1	-0.335523663924382	0.00280754428546813
ENSG00000005339	CREBBP	protein_coding	M2_vs_M1	-2.4499400754472	1.5609067197509e-130
ENSG00000005379	TSPOAP1	protein_coding	M2_vs_M1	0.140347529010202	0.856586316812697
ENSG00000005381	MPO	protein_coding	M2_vs_M1	1.71092619809433	0.501797383808152
ENSG00000005421	PON1	protein_coding	M2_vs_M1	0	1
ENSG00000005436	GCFC2	protein_coding	M2_vs_M1	0.0199718361420578	1
ENSG00000005448	WDR54	protein_coding	M2_vs_M1	3.7172580434298	2.70635783277132e-121
ENSG00000005469	CROT	protein_coding	M2_vs_M1	0.33625831890744	0.856586316812697
ENSG00000005471	ABCB4	protein_coding	M2_vs_M1	0.719366135473974	5.91245386692741e-12
ENSG00000005483	KMT2E	protein_coding	M2_vs_M1	-2.31371082024543	6.38293194207174e-104
ENSG00000005486	RHBDD2	protein_coding	M2_vs_M1	1.04948395664207	7.04947757133235e-37
ENSG00000005513	SOX8	protein_coding	M2_vs_M1	-0.31017708387942	1
ENSG00000005700	IBTK	protein_coding	M2_vs_M1	-1.03921644767505	2.50376784830042e-25
ENSG00000005801	ZNF195	protein_coding	M2_vs_M1	-0.347263521942709	0.0218314263104315
ENSG00000005810	MYCBP2	protein_coding	M2_vs_M1	-2.346355709428	4.81797598182519e-96
ENSG00000005812	FBXL3	protein_coding	M2_vs_M1	-1.51292343890359	4.55044645299537e-21
ENSG00000005844	ITGAL	protein_coding	M2_vs_M1	-0.873679552004006	1.51425857548878e-35
ENSG00000005882	PDK2	protein_coding	M2_vs_M1	-0.175824752774334	0.71759446157086
ENSG00000005884	ITGA3	protein_coding	M2_vs_M1	1.16141152995382	3.46350335321952e-37
ENSG00000005889	ZFX	protein_coding	M2_vs_M1	-1.92051647467547	5.25749418078865e-42
ENSG00000005893	LAMP2	protein_coding	M2_vs_M1	-1.4923504652213	7.92083202429618e-60
ENSG00000005961	ITGA2B	protein_coding	M2_vs_M1	0.975939888833862	0.78376613740165
ENSG00000005981	ASB4	protein_coding	M2_vs_M1	0	1
ENSG00000006007	GDE1	protein_coding	M2_vs_M1	0.124814521118752	0.599383801953804
ENSG00000006015	REX1BD	protein_coding	M2_vs_M1	2.29705607852801	6.51526578249035e-164
ENSG00000006016	CRLF1	protein_coding	M2_vs_M1	-0.246651024505139	1
ENSG00000006025	OSBPL7	protein_coding	M2_vs_M1	1.2294267129932	2.12972095718782e-13
ENSG00000006042	TMEM98	protein_coding	M2_vs_M1	0	1
ENSG00000006047	YBX2	protein_coding	M2_vs_M1	3.43174600585905	0.319450262614973
ENSG00000006059	KRT33A	protein_coding	M2_vs_M1	0	1
ENSG00000006062	MAP3K14	protein_coding	M2_vs_M1	0.621753746435533	1.64512086934786e-6
ENSG00000006071	ABCC8	protein_coding	M2_vs_M1	0	1
ENSG00000006116	CACNG3	protein_coding	M2_vs_M1	-4.19665938369741	0.195257070619324
ENSG00000006118	TMEM132A	protein_coding	M2_vs_M1	-0.266229371106913	0.203750766129079
ENSG00000006125	AP2B1	protein_coding	M2_vs_M1	-0.258120236825237	0.00524494562622718
ENSG00000006128	TAC1	protein_coding	M2_vs_M1	0	1
ENSG00000006194	ZNF263	protein_coding	M2_vs_M1	-0.445766129093473	9.36213989041406e-5
ENSG00000006210	CX3CL1	protein_coding	M2_vs_M1	0	1
ENSG00000006282	SPATA20	protein_coding	M2_vs_M1	1.05162766516332	2.02182663065661e-19
ENSG00000006283	CACNA1G	protein_coding	M2_vs_M1	0.869678036814943	0.105170267554937
ENSG00000006327	TNFRSF12A	protein_coding	M2_vs_M1	-0.179405862617866	0.12334294996531
ENSG00000006377	DLX6	protein_coding	M2_vs_M1	0	1
ENSG00000006432	MAP3K9	protein_coding	M2_vs_M1	-2.72249835051618	1.0905381421575e-18
ENSG00000006451	RALA	protein_coding	M2_vs_M1	-2.437725207755	8.63686483049789e-173
ENSG00000006453	BAIAP2L1	protein_coding	M2_vs_M1	-1.34822055317321	8.44500816792177e-4
ENSG00000006459	KDM7A	protein_coding	M2_vs_M1	-2.46978407626253	2.41681303498753e-102
ENSG00000006468	ETV1	protein_coding	M2_vs_M1	0.0855125746456876	1
ENSG00000006530	AGK	protein_coding	M2_vs_M1	-0.416158651378933	0.0212264139522304
ENSG00000006534	ALDH3B1	protein_coding	M2_vs_M1	-0.945908869026537	1.07940734209668e-28
ENSG00000006555	TTC22	protein_coding	M2_vs_M1	2.55529233014886	0.631077302476515
ENSG00000006576	PHTF2	protein_coding	M2_vs_M1	0.359846943595568	0.47373937298673
ENSG00000006606	CCL26	protein_coding	M2_vs_M1	11.8852322641242	6.49155768233174e-190
ENSG00000006607	FARP2	protein_coding	M2_vs_M1	-2.3049802359809	1.32251578333059e-57
ENSG00000006611	USH1C	protein_coding	M2_vs_M1	4.66433499163209	1.63317591395761e-12
ENSG00000006625	GGCT	protein_coding	M2_vs_M1	0.691386001062547	1.23021234409902e-4
ENSG00000006634	DBF4	protein_coding	M2_vs_M1	-0.800976452419251	1.18841973810514e-8
ENSG00000006638	TBXA2R	protein_coding	M2_vs_M1	2.90402663559908	1.56773448865539e-110
ENSG00000006652	IFRD1	protein_coding	M2_vs_M1	-0.419987916030115	0.0666995089265347
ENSG00000006659	LGALS14	protein_coding	M2_vs_M1	0	1
ENSG00000006695	COX10	protein_coding	M2_vs_M1	0.308741438561951	0.184133185189777
ENSG00000006704	GTF2IRD1	protein_coding	M2_vs_M1	-1.51021010892787	2.97923346599415e-33
ENSG00000006712	PAF1	protein_coding	M2_vs_M1	0.183571423712972	0.137166388953828
ENSG00000006715	VPS41	protein_coding	M2_vs_M1	-1.14914643516627	8.72253402117621e-34
ENSG00000006740	ARHGAP44	protein_coding	M2_vs_M1	1.72554687763857	2.45287328166469e-4
ENSG00000006744	ELAC2	protein_coding	M2_vs_M1	1.00642708653643	3.58240040417957e-19
ENSG00000006747	SCIN	protein_coding	M2_vs_M1	0.908313724158337	2.74524405526775e-8
ENSG00000006756	ARSD	protein_coding	M2_vs_M1	-0.404658332430934	5.67087533306916e-5
ENSG00000006757	PNPLA4	protein_coding	M2_vs_M1	1.38125976837128	7.33848033692441e-18
ENSG00000006788	MYH13	protein_coding	M2_vs_M1	0	1
ENSG00000006831	ADIPOR2	protein_coding	M2_vs_M1	0.399206405544475	4.82930126511461e-4
ENSG00000006837	CDKL3	protein_coding	M2_vs_M1	-0.564020307083837	0.762768474768269
ENSG00000007001	UPP2	protein_coding	M2_vs_M1	0.46688804064142	1
ENSG00000007038	PRSS21	protein_coding	M2_vs_M1	0	1
ENSG00000007047	MARK4	protein_coding	M2_vs_M1	-0.70457930350938	4.02266831267716e-10
ENSG00000007062	PROM1	protein_coding	M2_vs_M1	-0.401961040805936	1
ENSG00000007080	CCDC124	protein_coding	M2_vs_M1	1.36960120435522	5.96880535177135e-48
ENSG00000007129	CEACAM21	protein_coding	M2_vs_M1	2.15843115056186	2.4538524416246e-25
ENSG00000007168	PAFAH1B1	protein_coding	M2_vs_M1	-0.317876682750142	0.00291362889859514
ENSG00000007171	NOS2	protein_coding	M2_vs_M1	2.31175167067186	0.00398217187963928
ENSG00000007174	DNAH9	protein_coding	M2_vs_M1	0	1
ENSG00000007202	BLTP2	protein_coding	M2_vs_M1	-0.210929993716353	0.124577442397318
ENSG00000007216	SLC13A2	protein_coding	M2_vs_M1	0	1
ENSG00000007237	GAS7	protein_coding	M2_vs_M1	-1.37146806348618	2.1163001681224e-56
ENSG00000007255	TRAPPC6A	protein_coding	M2_vs_M1	0.666361677052544	1.12329625694314e-11
ENSG00000007264	MATK	protein_coding	M2_vs_M1	2.29429045455096	2.22112632481491e-111
ENSG00000007306	CEACAM7	protein_coding	M2_vs_M1	0	1
ENSG00000007312	CD79B	protein_coding	M2_vs_M1	0.503339343192164	0.352348604545917
ENSG00000007314	SCN4A	protein_coding	M2_vs_M1	0.0196586324756255	1
ENSG00000007341	ST7L	protein_coding	M2_vs_M1	0.514661089723486	1.79405968341529e-4
ENSG00000007350	TKTL1	protein_coding	M2_vs_M1	0.264413791569542	0.00544221651887416
ENSG00000007372	PAX6	protein_coding	M2_vs_M1	2.54330991048352	0.178808832146623
ENSG00000007376	RPUSD1	protein_coding	M2_vs_M1	0.796509570256657	5.66653854068158e-15
ENSG00000007384	RHBDF1	protein_coding	M2_vs_M1	1.50788021486615	8.03195059283232e-64
ENSG00000007392	LUC7L	protein_coding	M2_vs_M1	0.00863298403651278	1
ENSG00000007402	CACNA2D2	protein_coding	M2_vs_M1	1.65991731241101	0.344485604174873
ENSG00000007516	BAIAP3	protein_coding	M2_vs_M1	-0.135955301602597	1
ENSG00000007520	TSR3	protein_coding	M2_vs_M1	1.29346723923478	7.21567016722741e-50
ENSG00000007541	PIGQ	protein_coding	M2_vs_M1	1.77288325162284	1.78594531477051e-54
ENSG00000007545	CRAMP1	protein_coding	M2_vs_M1	-0.573762847909721	1.01249035210099e-6
ENSG00000007866	TEAD3	protein_coding	M2_vs_M1	-2.25170593872562	5.47183223141446e-13
ENSG00000007908	SELE	protein_coding	M2_vs_M1	0	1
ENSG00000007923	DNAJC11	protein_coding	M2_vs_M1	-0.538778087742987	2.62749911492757e-5
ENSG00000007933	FMO3	protein_coding	M2_vs_M1	0	1
ENSG00000007944	MYLIP	protein_coding	M2_vs_M1	-1.2644162545712	7.25329190280015e-23
ENSG00000007952	NOX1	protein_coding	M2_vs_M1	1.43464586599496	0.0547653453838664
ENSG00000007968	E2F2	protein_coding	M2_vs_M1	3.52502211806547	1.11387143229047e-8
ENSG00000008018	PSMB1	protein_coding	M2_vs_M1	1.04899654871074	1.48640068406248e-42
ENSG00000008056	SYN1	protein_coding	M2_vs_M1	1.42275411841037	0.0739882174215385
ENSG00000008083	JARID2	protein_coding	M2_vs_M1	-2.51969546159012	8.33930887120372e-124
ENSG00000008086	CDKL5	protein_coding	M2_vs_M1	-2.06954983097249	1.68604513538025e-9
ENSG00000008118	CAMK1G	protein_coding	M2_vs_M1	-8.33251893387367	2.14515073559526e-21
ENSG00000008128	CDK11A	protein_coding	M2_vs_M1	-0.482452272933747	0.319450262614973
ENSG00000008130	NADK	protein_coding	M2_vs_M1	-2.92590766164728	1.82591464337659e-211
ENSG00000008196	TFAP2B	protein_coding	M2_vs_M1	0	1
ENSG00000008197	TFAP2D	protein_coding	M2_vs_M1	0	1
ENSG00000008226	DLEC1	protein_coding	M2_vs_M1	-1.1807879329423	0.307696568172195
ENSG00000008256	CYTH3	protein_coding	M2_vs_M1	0.752803589515482	3.76970176589552e-10
ENSG00000008277	ADAM22	protein_coding	M2_vs_M1	-1.10156718816791	0.00589704218604085
ENSG00000008282	SYPL1	protein_coding	M2_vs_M1	-0.398832828614801	0.0152433239147
ENSG00000008283	CYB561	protein_coding	M2_vs_M1	0.463865559255409	0.217931791609536
ENSG00000008294	SPAG9	protein_coding	M2_vs_M1	-1.8202549947706	1.19159624890398e-82
ENSG00000008300	CELSR3	protein_coding	M2_vs_M1	-1.32271673230311	2.07790475792034e-8
ENSG00000008311	AASS	protein_coding	M2_vs_M1	-2.76761419987692	0.0210692373769429
ENSG00000008323	PLEKHG6	protein_coding	M2_vs_M1	-2.1134236360394	0.856586316812697
ENSG00000008324	SS18L2	protein_coding	M2_vs_M1	0.827817504536388	1.47762504796363e-17
ENSG00000008382	MPND	protein_coding	M2_vs_M1	0.0767572509609548	1
ENSG00000008394	MGST1	protein_coding	M2_vs_M1	-0.992102406118882	5.72169961259321e-26
ENSG00000008405	CRY1	protein_coding	M2_vs_M1	-1.76024987194762	8.05928377234626e-19
ENSG00000008438	PGLYRP1	protein_coding	M2_vs_M1	-0.401961040805936	1
ENSG00000008441	NFIX	protein_coding	M2_vs_M1	-0.215103363804173	0.856586316812697
ENSG00000008513	ST3GAL1	protein_coding	M2_vs_M1	-0.286546558249601	0.010825898975062
ENSG00000008516	MMP25	protein_coding	M2_vs_M1	-2.36228568321287	1.36124342042833e-24
ENSG00000008517	IL32	protein_coding	M2_vs_M1	-7.71619731117558	0
ENSG00000008710	PKD1	protein_coding	M2_vs_M1	-1.89517828880792	2.50789632984243e-93
ENSG00000008735	MAPK8IP2	protein_coding	M2_vs_M1	-2.57013672375281	2.11532063603657e-6
ENSG00000008838	MED24	protein_coding	M2_vs_M1	0.0050876598791853	1
ENSG00000008853	RHOBTB2	protein_coding	M2_vs_M1	-0.0782206416689695	1
ENSG00000008869	HEATR5B	protein_coding	M2_vs_M1	-1.11690793189003	1.26628345002995e-16
ENSG00000008952	SEC62	protein_coding	M2_vs_M1	-1.50593397517466	6.35546154749244e-72
ENSG00000008988	RPS20	protein_coding	M2_vs_M1	1.54596533497167	4.744724923603e-311
ENSG00000009307	CSDE1	protein_coding	M2_vs_M1	-0.467758207075194	6.03750691451757e-22
ENSG00000009335	UBE3C	protein_coding	M2_vs_M1	-0.29797374016315	0.00161440589021458
ENSG00000009413	REV3L	protein_coding	M2_vs_M1	-2.2165438372962	1.75593533745407e-58
ENSG00000009694	TENM1	protein_coding	M2_vs_M1	-0.429495747979982	1
ENSG00000009709	PAX7	protein_coding	M2_vs_M1	0	1
ENSG00000009724	MASP2	protein_coding	M2_vs_M1	-2.54495812544388	4.66400769829756e-8
ENSG00000009765	IYD	protein_coding	M2_vs_M1	-2.1134236360394	0.856586316812697
ENSG00000009780	FAM76A	protein_coding	M2_vs_M1	0.717176247097518	3.32326436143076e-4
ENSG00000009790	TRAF3IP3	protein_coding	M2_vs_M1	1.22069984873819	8.83234677876529e-37
ENSG00000009830	POMT2	protein_coding	M2_vs_M1	0.86110632956025	7.14440658083009e-7
ENSG00000009844	VTA1	protein_coding	M2_vs_M1	-0.504336700149573	3.07921168222288e-8
ENSG00000009950	MLXIPL	protein_coding	M2_vs_M1	2.25369768806811	6.06315094618307e-149
ENSG00000009954	BAZ1B	protein_coding	M2_vs_M1	-0.765995467873858	1.65072443127322e-20
ENSG00000010017	RANBP9	protein_coding	M2_vs_M1	-0.787007855830598	2.78378205765545e-15
ENSG00000010030	ETV7	protein_coding	M2_vs_M1	-7.2355198891772	0
ENSG00000010072	SPRTN	protein_coding	M2_vs_M1	-1.28546574169646	2.01718701289335e-21
ENSG00000010165	METTL13	protein_coding	M2_vs_M1	-0.0511388585254902	1
ENSG00000010219	DYRK4	protein_coding	M2_vs_M1	1.27441549026107	1.43458213961999e-5
ENSG00000010244	ZNF207	protein_coding	M2_vs_M1	-0.661801088479282	1.08925528502293e-13
ENSG00000010256	UQCRC1	protein_coding	M2_vs_M1	1.12274373719633	6.95507896043099e-65
ENSG00000010270	STARD3NL	protein_coding	M2_vs_M1	0.197472794497533	0.204394799868371
ENSG00000010278	CD9	protein_coding	M2_vs_M1	2.76960460038742	2.61575668284306e-188
ENSG00000010282	HHATL	protein_coding	M2_vs_M1	5.59011210156211	2.72509153161874e-13
ENSG00000010292	NCAPD2	protein_coding	M2_vs_M1	-0.103754968469502	1
ENSG00000010295	IFFO1	protein_coding	M2_vs_M1	0.106261549455363	0.930386417468696
ENSG00000010310	GIPR	protein_coding	M2_vs_M1	-2.27620223694719	1.19933194438959e-34
ENSG00000010318	PHF7	protein_coding	M2_vs_M1	-0.684495783989014	0.412730032349179
ENSG00000010319	SEMA3G	protein_coding	M2_vs_M1	1.42200726268877	0.0693379104451878
ENSG00000010322	NISCH	protein_coding	M2_vs_M1	0.0424215021586689	1
ENSG00000010327	STAB1	protein_coding	M2_vs_M1	2.76985917592547	1.15755695181511e-37
ENSG00000010361	FUZ	protein_coding	M2_vs_M1	0.721323940507304	0.281577078196067
ENSG00000010379	SLC6A13	protein_coding	M2_vs_M1	-3.39809500056337	0.00407435973181525
ENSG00000010404	IDS	protein_coding	M2_vs_M1	-1.18935237062372	5.20584186322824e-9
ENSG00000010438	PRSS3	protein_coding	M2_vs_M1	-2.93006643977797	0.60281921461679
ENSG00000010539	ZNF200	protein_coding	M2_vs_M1	-1.92788154682958	2.29088430844583e-67
ENSG00000010610	CD4	protein_coding	M2_vs_M1	1.70063989237613	5.11964520921392e-65
ENSG00000010626	LRRC23	protein_coding	M2_vs_M1	0.904365912801468	0.0178359968030117
ENSG00000010671	BTK	protein_coding	M2_vs_M1	-0.509991553888647	1.12530449832879e-8
ENSG00000010704	HFE	protein_coding	M2_vs_M1	-2.67894411661343	1.02299273602325e-6
ENSG00000010803	SCMH1	protein_coding	M2_vs_M1	-0.0395045135727495	1
ENSG00000010810	FYN	protein_coding	M2_vs_M1	0.314731921255815	8.44878124846341e-4
ENSG00000010818	HIVEP2	protein_coding	M2_vs_M1	-3.78770391733963	2.06470422502655e-105
ENSG00000010932	FMO1	protein_coding	M2_vs_M1	4.67303376271017	0.0434994281627894
ENSG00000011007	ELOA	protein_coding	M2_vs_M1	-0.184974667936725	0.14546314470554
ENSG00000011009	LYPLA2	protein_coding	M2_vs_M1	1.17943638979642	6.64055734663912e-47
ENSG00000011021	CLCN6	protein_coding	M2_vs_M1	-1.32792085505239	1.28346018837862e-43
ENSG00000011028	MRC2	protein_coding	M2_vs_M1	0.271884043428582	0.00383361885884676
ENSG00000011052	NME1-NME2	protein_coding	M2_vs_M1	0	1
ENSG00000011083	SLC6A7	protein_coding	M2_vs_M1	1.84925978557006	0.677894638062044
ENSG00000011105	TSPAN9	protein_coding	M2_vs_M1	0.384983925222528	1
ENSG00000011114	BTBD7	protein_coding	M2_vs_M1	-1.06272232799318	2.95933299157184e-15
ENSG00000011132	APBA3	protein_coding	M2_vs_M1	-0.427471624718747	1.01303758910178e-6
ENSG00000011143	MKS1	protein_coding	M2_vs_M1	1.941730989149	1.07038547561765e-24
ENSG00000011198	ABHD5	protein_coding	M2_vs_M1	-0.432648454928412	0.0186502948053514
ENSG00000011201	ANOS1	protein_coding	M2_vs_M1	0.413234630156213	0.0356243740211919
ENSG00000011243	AKAP8L	protein_coding	M2_vs_M1	-0.656468894660082	1.18661647718182e-13
ENSG00000011258	MBTD1	protein_coding	M2_vs_M1	-1.20596640011404	3.92581732831222e-8
ENSG00000011260	UTP18	protein_coding	M2_vs_M1	-0.0256876028223282	1
ENSG00000011275	RNF216	protein_coding	M2_vs_M1	-0.103587941684082	0.714079512308007
ENSG00000011295	TTC19	protein_coding	M2_vs_M1	0.584155254549597	2.99110288894402e-6
ENSG00000011304	PTBP1	protein_coding	M2_vs_M1	-1.07375273538281	5.84859946172775e-42
ENSG00000011332	DPF1	protein_coding	M2_vs_M1	0.966818227914639	0.536804353829205
ENSG00000011347	SYT7	protein_coding	M2_vs_M1	1.9941512532333	5.0253738481918e-15
ENSG00000011376	LARS2	protein_coding	M2_vs_M1	-0.21693011129074	0.144593938565771
ENSG00000011405	PIK3C2A	protein_coding	M2_vs_M1	-2.30239883748357	3.6321059249765e-53
ENSG00000011422	PLAUR	protein_coding	M2_vs_M1	0.793636632721961	5.08163735231916e-226
ENSG00000011426	ANLN	protein_coding	M2_vs_M1	1.57902289440024	3.65322054017503e-5
ENSG00000011451	WIZ	protein_coding	M2_vs_M1	-0.322459765833965	0.00254860288821671
ENSG00000011454	RABGAP1	protein_coding	M2_vs_M1	-1.07591444187925	1.59843719207751e-22
