Ensembl_ID	Gene_symbol	Biotype	Comparison	logFC	FDR
ENSG00000003989	SLC7A2	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000004059	ARF5	protein_coding	CXCL4_vs_Resting	-0.399095878085015	1
ENSG00000004139	SARM1	protein_coding	CXCL4_vs_Resting	-0.293967976213535	1
ENSG00000004142	POLDIP2	protein_coding	CXCL4_vs_Resting	-0.148509086768849	1
ENSG00000004399	PLXND1	protein_coding	CXCL4_vs_Resting	-0.841883643640528	1
ENSG00000004455	AK2	protein_coding	CXCL4_vs_Resting	0.204795897918018	1
ENSG00000004468	CD38	protein_coding	CXCL4_vs_Resting	-1.71806293712111	1
ENSG00000004478	FKBP4	protein_coding	CXCL4_vs_Resting	-0.072909253638742	1
ENSG00000004487	KDM1A	protein_coding	CXCL4_vs_Resting	0.0761854379734112	1
ENSG00000004534	RBM6	protein_coding	CXCL4_vs_Resting	0.150967514547983	1
ENSG00000004660	CAMKK1	protein_coding	CXCL4_vs_Resting	-0.276859737412827	1
ENSG00000004700	RECQL	protein_coding	CXCL4_vs_Resting	0.191541560850409	1
ENSG00000004766	VPS50	protein_coding	CXCL4_vs_Resting	0.200177106685377	1
ENSG00000004776	HSPB6	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000004777	ARHGAP33	protein_coding	CXCL4_vs_Resting	-0.701832700558476	1
ENSG00000004779	NDUFAB1	protein_coding	CXCL4_vs_Resting	0.453567814238641	1
ENSG00000004799	PDK4	protein_coding	CXCL4_vs_Resting	0.078237299808644	1
ENSG00000004809	SLC22A16	protein_coding	CXCL4_vs_Resting	-0.378072851165452	1
ENSG00000004838	ZMYND10	protein_coding	CXCL4_vs_Resting	-0.63648450516843	1
ENSG00000004846	ABCB5	protein_coding	CXCL4_vs_Resting	-0.368515762153177	1
ENSG00000004848	ARX	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000004864	SLC25A13	protein_coding	CXCL4_vs_Resting	0.632488090787181	1
ENSG00000004866	ST7	protein_coding	CXCL4_vs_Resting	-0.0778274515047976	1
ENSG00000004897	CDC27	protein_coding	CXCL4_vs_Resting	0.390159864240511	1
ENSG00000004939	SLC4A1	protein_coding	CXCL4_vs_Resting	-0.809810950049364	1
ENSG00000004948	CALCR	protein_coding	CXCL4_vs_Resting	-2.04584416855212	1
ENSG00000004961	HCCS	protein_coding	CXCL4_vs_Resting	0.197175956604289	1
ENSG00000004975	DVL2	protein_coding	CXCL4_vs_Resting	-0.84063822400591	1
ENSG00000005001	PRSS22	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000005007	UPF1	protein_coding	CXCL4_vs_Resting	-0.718071277182369	1
ENSG00000005020	SKAP2	protein_coding	CXCL4_vs_Resting	0.256400787038651	1
ENSG00000005022	SLC25A5	protein_coding	CXCL4_vs_Resting	-0.0988343171690889	1
ENSG00000005059	MCUB	protein_coding	CXCL4_vs_Resting	-0.0127816164484062	1
ENSG00000005073	HOXA11	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000005075	POLR2J	protein_coding	CXCL4_vs_Resting	-0.70366105674442	1
ENSG00000005100	DHX33	protein_coding	CXCL4_vs_Resting	0.149881467904351	1
ENSG00000005102	MEOX1	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000005108	THSD7A	protein_coding	CXCL4_vs_Resting	-2.60358899525157	1
ENSG00000005156	LIG3	protein_coding	CXCL4_vs_Resting	0.0963245387477526	1
ENSG00000005175	RPAP3	protein_coding	CXCL4_vs_Resting	0.665606660734169	1
ENSG00000005187	ACSM3	protein_coding	CXCL4_vs_Resting	-0.648418245505565	1
ENSG00000005189	REXO5	protein_coding	CXCL4_vs_Resting	-0.335007972855301	1
ENSG00000005194	CIAPIN1	protein_coding	CXCL4_vs_Resting	0.21210270686414	1
ENSG00000005206	SPPL2B	protein_coding	CXCL4_vs_Resting	-0.725793224481124	1
ENSG00000005238	ATOSB	protein_coding	CXCL4_vs_Resting	-0.196467325727745	1
ENSG00000005243	COPZ2	protein_coding	CXCL4_vs_Resting	0.266474004078444	1
ENSG00000005249	PRKAR2B	protein_coding	CXCL4_vs_Resting	-0.209396482112911	1
ENSG00000005302	MSL3	protein_coding	CXCL4_vs_Resting	0.075231481726402	1
ENSG00000005339	CREBBP	protein_coding	CXCL4_vs_Resting	-0.34473760001516	1
ENSG00000005379	TSPOAP1	protein_coding	CXCL4_vs_Resting	-1.06745494154225	1
ENSG00000005381	MPO	protein_coding	CXCL4_vs_Resting	-0.836508442745794	1
ENSG00000005421	PON1	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000005436	GCFC2	protein_coding	CXCL4_vs_Resting	0.335064284368886	1
ENSG00000005448	WDR54	protein_coding	CXCL4_vs_Resting	-0.329286093899757	1
ENSG00000005469	CROT	protein_coding	CXCL4_vs_Resting	0.20027634413605	1
ENSG00000005471	ABCB4	protein_coding	CXCL4_vs_Resting	1.12787201839677	1
ENSG00000005483	KMT2E	protein_coding	CXCL4_vs_Resting	0.186012336019593	1
ENSG00000005486	RHBDD2	protein_coding	CXCL4_vs_Resting	-0.292115660925339	1
ENSG00000005513	SOX8	protein_coding	CXCL4_vs_Resting	-0.277689291796115	1
ENSG00000005700	IBTK	protein_coding	CXCL4_vs_Resting	0.550842940071871	1
ENSG00000005801	ZNF195	protein_coding	CXCL4_vs_Resting	0.237180121423844	1
ENSG00000005810	MYCBP2	protein_coding	CXCL4_vs_Resting	-0.0615691465217983	1
ENSG00000005812	FBXL3	protein_coding	CXCL4_vs_Resting	0.244546913494406	1
ENSG00000005844	ITGAL	protein_coding	CXCL4_vs_Resting	-0.19660493528016	1
ENSG00000005882	PDK2	protein_coding	CXCL4_vs_Resting	-0.624902274010493	1
ENSG00000005884	ITGA3	protein_coding	CXCL4_vs_Resting	-0.976265351720242	1
ENSG00000005889	ZFX	protein_coding	CXCL4_vs_Resting	0.103246624464153	1
ENSG00000005893	LAMP2	protein_coding	CXCL4_vs_Resting	-0.222040015138155	1
ENSG00000005961	ITGA2B	protein_coding	CXCL4_vs_Resting	-0.85003069498776	1
ENSG00000005981	ASB4	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000006007	GDE1	protein_coding	CXCL4_vs_Resting	0.0959845239915182	1
ENSG00000006015	REX1BD	protein_coding	CXCL4_vs_Resting	-0.592008380064371	1
ENSG00000006016	CRLF1	protein_coding	CXCL4_vs_Resting	0.489421408848878	1
ENSG00000006025	OSBPL7	protein_coding	CXCL4_vs_Resting	-0.886456329272875	1
ENSG00000006042	TMEM98	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000006047	YBX2	protein_coding	CXCL4_vs_Resting	1.88433290490102	1
ENSG00000006059	KRT33A	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000006062	MAP3K14	protein_coding	CXCL4_vs_Resting	-0.63003189810618	1
ENSG00000006071	ABCC8	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000006116	CACNG3	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000006118	TMEM132A	protein_coding	CXCL4_vs_Resting	-0.61427553348827	1
ENSG00000006125	AP2B1	protein_coding	CXCL4_vs_Resting	0.0532266878761911	1
ENSG00000006128	TAC1	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000006194	ZNF263	protein_coding	CXCL4_vs_Resting	-0.104187219128889	1
ENSG00000006210	CX3CL1	protein_coding	CXCL4_vs_Resting	-1.83957247499984	1
ENSG00000006282	SPATA20	protein_coding	CXCL4_vs_Resting	-0.742582607894641	1
ENSG00000006283	CACNA1G	protein_coding	CXCL4_vs_Resting	-1.39409582191382	1
ENSG00000006327	TNFRSF12A	protein_coding	CXCL4_vs_Resting	-0.340124074789168	1
ENSG00000006377	DLX6	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000006432	MAP3K9	protein_coding	CXCL4_vs_Resting	-0.432911715293406	1
ENSG00000006451	RALA	protein_coding	CXCL4_vs_Resting	0.37791431714783	1
ENSG00000006453	BAIAP2L1	protein_coding	CXCL4_vs_Resting	-0.0225760836655857	1
ENSG00000006459	KDM7A	protein_coding	CXCL4_vs_Resting	0.0130700312756653	1
ENSG00000006468	ETV1	protein_coding	CXCL4_vs_Resting	0.840492599192111	1
ENSG00000006530	AGK	protein_coding	CXCL4_vs_Resting	0.268347458989006	1
ENSG00000006534	ALDH3B1	protein_coding	CXCL4_vs_Resting	-0.48423758745278	1
ENSG00000006555	TTC22	protein_coding	CXCL4_vs_Resting	-0.724291655924189	1
ENSG00000006576	PHTF2	protein_coding	CXCL4_vs_Resting	0.481162081869008	1
ENSG00000006606	CCL26	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000006607	FARP2	protein_coding	CXCL4_vs_Resting	0.144750382914455	1
ENSG00000006611	USH1C	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000006625	GGCT	protein_coding	CXCL4_vs_Resting	0.375081021309807	1
ENSG00000006634	DBF4	protein_coding	CXCL4_vs_Resting	0.302488278303656	1
ENSG00000006638	TBXA2R	protein_coding	CXCL4_vs_Resting	1.84602642630844	1
ENSG00000006652	IFRD1	protein_coding	CXCL4_vs_Resting	0.397476225331348	1
ENSG00000006659	LGALS14	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000006695	COX10	protein_coding	CXCL4_vs_Resting	0.23093869595742	1
ENSG00000006704	GTF2IRD1	protein_coding	CXCL4_vs_Resting	-0.273338503264444	1
ENSG00000006712	PAF1	protein_coding	CXCL4_vs_Resting	-0.123413691939068	1
ENSG00000006715	VPS41	protein_coding	CXCL4_vs_Resting	-0.101099521586998	1
ENSG00000006740	ARHGAP44	protein_coding	CXCL4_vs_Resting	0.393451144853854	1
ENSG00000006744	ELAC2	protein_coding	CXCL4_vs_Resting	-0.195071247365414	1
ENSG00000006747	SCIN	protein_coding	CXCL4_vs_Resting	1.24374198809626	1
ENSG00000006756	ARSD	protein_coding	CXCL4_vs_Resting	-0.347573765884816	1
ENSG00000006757	PNPLA4	protein_coding	CXCL4_vs_Resting	-0.0723403643500638	1
ENSG00000006788	MYH13	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000006831	ADIPOR2	protein_coding	CXCL4_vs_Resting	0.237683179943347	1
ENSG00000006837	CDKL3	protein_coding	CXCL4_vs_Resting	-0.442135518433477	1
ENSG00000007001	UPP2	protein_coding	CXCL4_vs_Resting	-1.9390755395879	1
ENSG00000007038	PRSS21	protein_coding	CXCL4_vs_Resting	-0.808851598202413	1
ENSG00000007047	MARK4	protein_coding	CXCL4_vs_Resting	-0.463897046795472	1
ENSG00000007062	PROM1	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000007080	CCDC124	protein_coding	CXCL4_vs_Resting	-1.30881057418553	1
ENSG00000007129	CEACAM21	protein_coding	CXCL4_vs_Resting	0.0142515923731051	1
ENSG00000007168	PAFAH1B1	protein_coding	CXCL4_vs_Resting	0.313754541656012	1
ENSG00000007171	NOS2	protein_coding	CXCL4_vs_Resting	-0.0539260909367257	1
ENSG00000007174	DNAH9	protein_coding	CXCL4_vs_Resting	-1.90854762342468	1
ENSG00000007202	BLTP2	protein_coding	CXCL4_vs_Resting	-0.190651109096014	1
ENSG00000007216	SLC13A2	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000007237	GAS7	protein_coding	CXCL4_vs_Resting	0.0958960890105278	1
ENSG00000007255	TRAPPC6A	protein_coding	CXCL4_vs_Resting	-1.42399591061437	1
ENSG00000007264	MATK	protein_coding	CXCL4_vs_Resting	-0.412053342436313	1
ENSG00000007306	CEACAM7	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000007312	CD79B	protein_coding	CXCL4_vs_Resting	-0.77763563368214506	1
ENSG00000007314	SCN4A	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000007341	ST7L	protein_coding	CXCL4_vs_Resting	0.141388485764706	1
ENSG00000007350	TKTL1	protein_coding	CXCL4_vs_Resting	1.3324432412341	1
ENSG00000007372	PAX6	protein_coding	CXCL4_vs_Resting	-2.60358899525157	1
ENSG00000007376	RPUSD1	protein_coding	CXCL4_vs_Resting	-1.41124730167184	1
ENSG00000007384	RHBDF1	protein_coding	CXCL4_vs_Resting	-1.05265707390109	1
ENSG00000007392	LUC7L	protein_coding	CXCL4_vs_Resting	0.220105336340212	1
ENSG00000007402	CACNA2D2	protein_coding	CXCL4_vs_Resting	-1.15205502460664	1
ENSG00000007516	BAIAP3	protein_coding	CXCL4_vs_Resting	-1.66304084114615	1
ENSG00000007520	TSR3	protein_coding	CXCL4_vs_Resting	-1.10603142247145	1
ENSG00000007541	PIGQ	protein_coding	CXCL4_vs_Resting	-1.12430198701582	1
ENSG00000007545	CRAMP1	protein_coding	CXCL4_vs_Resting	-0.145961503879209	1
ENSG00000007866	TEAD3	protein_coding	CXCL4_vs_Resting	0.71920630327574	1
ENSG00000007908	SELE	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000007923	DNAJC11	protein_coding	CXCL4_vs_Resting	0.169949461684111	1
ENSG00000007933	FMO3	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000007944	MYLIP	protein_coding	CXCL4_vs_Resting	-0.80382349357684	1
ENSG00000007952	NOX1	protein_coding	CXCL4_vs_Resting	0.101942126015524	1
ENSG00000007968	E2F2	protein_coding	CXCL4_vs_Resting	-0.826343996164347	1
ENSG00000008018	PSMB1	protein_coding	CXCL4_vs_Resting	0.0881911954949853	1
ENSG00000008056	SYN1	protein_coding	CXCL4_vs_Resting	-0.93381223419101	1
ENSG00000008083	JARID2	protein_coding	CXCL4_vs_Resting	0.131680050597543	1
ENSG00000008086	CDKL5	protein_coding	CXCL4_vs_Resting	0.0357854955100894	1
ENSG00000008118	CAMK1G	protein_coding	CXCL4_vs_Resting	0.432571096328366	1
ENSG00000008128	CDK11A	protein_coding	CXCL4_vs_Resting	-1.00669645308373	1
ENSG00000008130	NADK	protein_coding	CXCL4_vs_Resting	-0.985758952713748	1
ENSG00000008196	TFAP2B	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000008197	TFAP2D	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000008226	DLEC1	protein_coding	CXCL4_vs_Resting	-0.780501604775816	1
ENSG00000008256	CYTH3	protein_coding	CXCL4_vs_Resting	-0.156460840652957	1
ENSG00000008277	ADAM22	protein_coding	CXCL4_vs_Resting	-0.0433572039730262	1
ENSG00000008282	SYPL1	protein_coding	CXCL4_vs_Resting	0.136171800499656	1
ENSG00000008283	CYB561	protein_coding	CXCL4_vs_Resting	-0.319708394892258	1
ENSG00000008294	SPAG9	protein_coding	CXCL4_vs_Resting	0.531306934407441	1
ENSG00000008300	CELSR3	protein_coding	CXCL4_vs_Resting	-0.422685541319781	1
ENSG00000008311	AASS	protein_coding	CXCL4_vs_Resting	-0.660042004649816	1
ENSG00000008323	PLEKHG6	protein_coding	CXCL4_vs_Resting	-0.704163907651522	1
ENSG00000008324	SS18L2	protein_coding	CXCL4_vs_Resting	0.0916242014593004	1
ENSG00000008382	MPND	protein_coding	CXCL4_vs_Resting	-1.09338689510236	1
ENSG00000008394	MGST1	protein_coding	CXCL4_vs_Resting	0.729312844433686	1
ENSG00000008405	CRY1	protein_coding	CXCL4_vs_Resting	0.0018161657121004	1
ENSG00000008438	PGLYRP1	protein_coding	CXCL4_vs_Resting	0.424941673747659	1
ENSG00000008441	NFIX	protein_coding	CXCL4_vs_Resting	-0.725528325217468	1
ENSG00000008513	ST3GAL1	protein_coding	CXCL4_vs_Resting	-0.386483206976679	1
ENSG00000008516	MMP25	protein_coding	CXCL4_vs_Resting	-0.843872887098997	1
ENSG00000008517	IL32	protein_coding	CXCL4_vs_Resting	-0.488008574106075	1
ENSG00000008710	PKD1	protein_coding	CXCL4_vs_Resting	-1.39347737398745	1
ENSG00000008735	MAPK8IP2	protein_coding	CXCL4_vs_Resting	-0.425778548133805	1
ENSG00000008838	MED24	protein_coding	CXCL4_vs_Resting	-0.564130713715962	1
ENSG00000008853	RHOBTB2	protein_coding	CXCL4_vs_Resting	-0.312413321097378	1
ENSG00000008869	HEATR5B	protein_coding	CXCL4_vs_Resting	-0.0863266940968941	1
ENSG00000008952	SEC62	protein_coding	CXCL4_vs_Resting	0.280929790758469	1
ENSG00000008988	RPS20	protein_coding	CXCL4_vs_Resting	-0.443463511689753	1
ENSG00000009307	CSDE1	protein_coding	CXCL4_vs_Resting	0.1473196083941	1
ENSG00000009335	UBE3C	protein_coding	CXCL4_vs_Resting	0.188492659227079	1
ENSG00000009413	REV3L	protein_coding	CXCL4_vs_Resting	0.435995355623178	1
ENSG00000009694	TENM1	protein_coding	CXCL4_vs_Resting	0.470311672253145	1
ENSG00000009709	PAX7	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000009724	MASP2	protein_coding	CXCL4_vs_Resting	-6.77376131724773e-4	1
ENSG00000009765	IYD	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000009780	FAM76A	protein_coding	CXCL4_vs_Resting	0.235033447017367	1
ENSG00000009790	TRAF3IP3	protein_coding	CXCL4_vs_Resting	-0.55664495099084	1
ENSG00000009830	POMT2	protein_coding	CXCL4_vs_Resting	0.0234854034320924	1
ENSG00000009844	VTA1	protein_coding	CXCL4_vs_Resting	0.368445171284973	1
ENSG00000009950	MLXIPL	protein_coding	CXCL4_vs_Resting	0.374910467855875	1
ENSG00000009954	BAZ1B	protein_coding	CXCL4_vs_Resting	0.0214539665228483	1
ENSG00000010017	RANBP9	protein_coding	CXCL4_vs_Resting	0.358301295042459	1
ENSG00000010030	ETV7	protein_coding	CXCL4_vs_Resting	-1.36524576608242	1
ENSG00000010072	SPRTN	protein_coding	CXCL4_vs_Resting	0.197255965187612	1
ENSG00000010165	METTL13	protein_coding	CXCL4_vs_Resting	-0.210660344931352	1
ENSG00000010219	DYRK4	protein_coding	CXCL4_vs_Resting	-0.366910408329229	1
ENSG00000010244	ZNF207	protein_coding	CXCL4_vs_Resting	0.0673454315862897	1
ENSG00000010256	UQCRC1	protein_coding	CXCL4_vs_Resting	-0.500092891091473	1
ENSG00000010270	STARD3NL	protein_coding	CXCL4_vs_Resting	0.386958966206118	1
ENSG00000010278	CD9	protein_coding	CXCL4_vs_Resting	-0.0500969567237882	1
ENSG00000010282	HHATL	protein_coding	CXCL4_vs_Resting	1.84602642630844	1
ENSG00000010292	NCAPD2	protein_coding	CXCL4_vs_Resting	-0.294034737100833	1
ENSG00000010295	IFFO1	protein_coding	CXCL4_vs_Resting	-0.617973628811742	1
ENSG00000010310	GIPR	protein_coding	CXCL4_vs_Resting	1.2676193618929	1
ENSG00000010318	PHF7	protein_coding	CXCL4_vs_Resting	-0.0714014176643828	1
ENSG00000010319	SEMA3G	protein_coding	CXCL4_vs_Resting	0.29229736595191	1
ENSG00000010322	NISCH	protein_coding	CXCL4_vs_Resting	-0.840578090710169	1
ENSG00000010327	STAB1	protein_coding	CXCL4_vs_Resting	-1.36921466524618	1
ENSG00000010361	FUZ	protein_coding	CXCL4_vs_Resting	-0.661502439930835	1
ENSG00000010379	SLC6A13	protein_coding	CXCL4_vs_Resting	-0.24248833850124	1
ENSG00000010404	IDS	protein_coding	CXCL4_vs_Resting	-0.212077638721557	1
ENSG00000010438	PRSS3	protein_coding	CXCL4_vs_Resting	-1.83957247499984	1
ENSG00000010539	ZNF200	protein_coding	CXCL4_vs_Resting	0.155313746651894	1
ENSG00000010610	CD4	protein_coding	CXCL4_vs_Resting	-0.605074147175929	1
ENSG00000010626	LRRC23	protein_coding	CXCL4_vs_Resting	-0.22991447015699	1
ENSG00000010671	BTK	protein_coding	CXCL4_vs_Resting	0.180361537294175	1
ENSG00000010704	HFE	protein_coding	CXCL4_vs_Resting	-0.371536519262964	1
ENSG00000010803	SCMH1	protein_coding	CXCL4_vs_Resting	-0.310429061481627	1
ENSG00000010810	FYN	protein_coding	CXCL4_vs_Resting	1.06531577802569	1
ENSG00000010818	HIVEP2	protein_coding	CXCL4_vs_Resting	0.57949035655067	1
ENSG00000010932	FMO1	protein_coding	CXCL4_vs_Resting	-0.268624255824963	1
ENSG00000011007	ELOA	protein_coding	CXCL4_vs_Resting	0.0407381457905951	1
ENSG00000011009	LYPLA2	protein_coding	CXCL4_vs_Resting	-0.878424120165806	1
ENSG00000011021	CLCN6	protein_coding	CXCL4_vs_Resting	-0.169894739781932	1
ENSG00000011028	MRC2	protein_coding	CXCL4_vs_Resting	-1.10892764394026	1
ENSG00000011052	NME1-NME2	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000011083	SLC6A7	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000011105	TSPAN9	protein_coding	CXCL4_vs_Resting	-0.3772339855929	1
ENSG00000011114	BTBD7	protein_coding	CXCL4_vs_Resting	0.126512442681764	1
ENSG00000011132	APBA3	protein_coding	CXCL4_vs_Resting	-0.767719742473293	1
ENSG00000011143	MKS1	protein_coding	CXCL4_vs_Resting	-0.182201904345223	1
ENSG00000011198	ABHD5	protein_coding	CXCL4_vs_Resting	0.0297990723008083	1
ENSG00000011201	ANOS1	protein_coding	CXCL4_vs_Resting	-0.0977295405527027	1
ENSG00000011243	AKAP8L	protein_coding	CXCL4_vs_Resting	-0.219552763920818	1
ENSG00000011258	MBTD1	protein_coding	CXCL4_vs_Resting	0.226216094364831	1
ENSG00000011260	UTP18	protein_coding	CXCL4_vs_Resting	0.430125399313046	1
ENSG00000011275	RNF216	protein_coding	CXCL4_vs_Resting	-0.0875584215597418	1
ENSG00000011295	TTC19	protein_coding	CXCL4_vs_Resting	0.216136804111567	1
ENSG00000011304	PTBP1	protein_coding	CXCL4_vs_Resting	-0.412573788095208	1
ENSG00000011332	DPF1	protein_coding	CXCL4_vs_Resting	-0.810320757588137	1
ENSG00000011347	SYT7	protein_coding	CXCL4_vs_Resting	1.48462559268242	1
ENSG00000011376	LARS2	protein_coding	CXCL4_vs_Resting	0.00291289478441724	1
ENSG00000011405	PIK3C2A	protein_coding	CXCL4_vs_Resting	0.228372513221921	1
ENSG00000011422	PLAUR	protein_coding	CXCL4_vs_Resting	-0.257042309347918	1
ENSG00000011426	ANLN	protein_coding	CXCL4_vs_Resting	-0.739141630906093	1
ENSG00000011451	WIZ	protein_coding	CXCL4_vs_Resting	-0.83264249106539	1
ENSG00000011454	RABGAP1	protein_coding	CXCL4_vs_Resting	-0.0345825666680776	1
ENSG00000011465	DCN	protein_coding	CXCL4_vs_Resting	-2.67965446574854	1
ENSG00000011478	QPCTL	protein_coding	CXCL4_vs_Resting	-0.48648277171493	1
ENSG00000011485	PPP5C	protein_coding	CXCL4_vs_Resting	-0.306403160244943	1
ENSG00000011523	CEP68	protein_coding	CXCL4_vs_Resting	-0.315098703872354	1
ENSG00000011566	MAP4K3	protein_coding	CXCL4_vs_Resting	0.888191088731366	1
ENSG00000011590	ZBTB32	protein_coding	CXCL4_vs_Resting	0.277928334298267	1
ENSG00000011600	TYROBP	protein_coding	CXCL4_vs_Resting	-0.517902518729155	1
ENSG00000011638	LDAF1	protein_coding	CXCL4_vs_Resting	-0.393458867648421	1
ENSG00000011677	GABRA3	protein_coding	CXCL4_vs_Resting	0	1
ENSG00000012048	BRCA1	protein_coding	CXCL4_vs_Resting	-0.0713517932025601	1
ENSG00000012061	ERCC1	protein_coding	CXCL4_vs_Resting	-0.524549921803969	1
ENSG00000012124	CD22	protein_coding	CXCL4_vs_Resting	-0.863429896409127	1
ENSG00000012171	SEMA3B	protein_coding	CXCL4_vs_Resting	0.289528860376566	1
ENSG00000012174	MBTPS2	protein_coding	CXCL4_vs_Resting	0.300173468231077	1
ENSG00000012211	PRICKLE3	protein_coding	CXCL4_vs_Resting	-0.733835636981345	1
ENSG00000012223	LTF	protein_coding	CXCL4_vs_Resting	-1.23389250522977	1
ENSG00000012232	EXTL3	protein_coding	CXCL4_vs_Resting	-0.403508089708491	1
