Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC
ENSG00000206337	HCP5	3.62113864336587	1.59865065982051e-86	M1_vs_M2	HSALNG0049264	sense	Not conserved	hsa-miR-4257,hsa-miR-4492,hsa-miR-6769b-5p	Trichloroethylene-induced hypersensitivity,Hiv-1 infection,Female reproductive system disease,Blood protein measurement,Heel bone mineral density,Systemic lupus erythematosus,Mhc class i polypeptide-related sequence a measurement,Uveitis,Reticulocyte measurement,Hiv-1 infection; Mhc class i polypeptide-related sequence a measurement; Susceptibility to common cold measurement; Mean platelet volume,Cervical carcinoma,Body height; Bmi-adjusted hip circumference; Basophil percentage of leukocytes,Platelet component distribution width; Eosinophil percentage of leukocytes,Temporal arteritis; Blood protein measurement,Platelet count; Atopic asthma,Platelet-to-lymphocyte ratio; Bmi-adjusted hip circumference,Bmi-adjusted waist-hip ratio,Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Chronic hepatitis c virus infection,Psoriatic arthritis,Cervical intraepithelial neoplasia grade 2/3; Mhc class i polypeptide-related sequence a measurement; Bmi-adjusted hip circumference; Cervical carcinoma,Mosquito bite reaction size measurement; Aspirin use measurement; Calcium channel blocker use measurement,Neutrophil percentage of granulocytes; Eosinophil percentage of leukocytes; Eosinophil percentage of granulocytes,Bmi-adjusted hip circumference,Body weight,Neutrophil percentage of leukocytes,Response to antineoplastic agent,Beta-2 microglobulin measurement,Non-melanoma skin carcinoma,Bmi-adjusted hip circumference; Neutrophil count; Lymphocyte count,Neutrophil count,Bmi-adjusted waist-hip ratio; Red blood cell distribution width,Iritis,17-hydroxyprogesterone measurement,Blood protein measurement; Trefoil factor 3 measurement,Mhc class i polypeptide-related sequence a measurement; Hemoglobin measurement,Platelet-derived growth factor bb measurement,Autism spectrum disorder,Mean platelet volume,Platelet count,Age at diagnosis,Eosinophil count,Platelet aggregation; Prostate carcinoma,Uterine fibroid; Bmi-adjusted waist-hip ratio,Red blood cell distribution width,Keratinocyte carcinoma; Squamous cell carcinoma,Apolipoprotein b measurement,Intelligence,Lung carcinoma,Mhc class i polypeptide-related sequence a measurement; Blood protein measurement,Body height; Stromal cell-derived factor 1 alpha measurement,Granulocyte percentage of myeloid white cells,Susceptibility to mononucleosis measurement,Platelet component distribution width,Hiv-1 infection; Aids; Psoriasis; Drug-induced liver injury,Renal system measurement,Myositis,Polymyositis; Physical activity measurement; Bmi-adjusted waist-hip ratio; Myositis,Eosinophil count; Platelet count,Cytokine measurement; Herpes zoster,Thyroid peroxidase antibody measurement,Squamous cell lung carcinoma; Mmr-related febrile seizures; Bmi-adjusted waist circumference; Lung carcinoma; Eosinophil count,Appendicular lean mass,Glucose measurement,Platelet-to-lymphocyte ratio,Aging,Bmi-adjusted hip circumference; Mhc class i polypeptide-related sequence b measurement; Bmi-adjusted waist-hip ratio,Upper aerodigestive tract neoplasm; Bmi-adjusted hip circumference; Anilide use measurement; Lung carcinoma; Body weight,Parental longevity,Visual perception measurement,Carpal tunnel syndrome,Herpes zoster,Thyrotoxic periodic paralysis,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Susceptibility to cold sores measurement; Eosinophil percentage of leukocytes,Tonsillectomy risk measurement,Eosinophil percentage of leukocytes,Susceptibility to childhood ear infection measurement,Body height,Lymphocyte count; Basophil count; Myositis; Leukocyte count; Monocyte count,Serum alanine aminotransferase measurement,Bmi-adjusted waist-hip ratio; Mhc class i polypeptide-related sequence b measurement,Angina pectoris,Clinical treatment,Bmi-adjusted waist circumference; Autism spectrum disorder; Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Susceptibility to chickenpox measurement,Susceptibility to shingles measurement,Parental genotype effect measurement; Birth weight,Body mass index; Visceral adipose tissue measurement,Response to drug; Drug-induced agranulocytosis,Mosquito bite reaction size measurement; Mosquito bite reaction itch intensity measurement,Toxic epidermal necrolysis; Stevens-johnson syndrome,Eczema; Allergic rhinitis,Response to thioamide; Drug-induced agranulocytosis,Prion disease; Psychotic symptoms,Susceptibility to pneumonia measurement,Human papilloma virus infection; Oropharynx cancer,Bmi-adjusted waist circumference; Hypertension; Bmi-adjusted waist-hip ratio	MICB
ENSG00000225138	SLC9A3-AS1	-1.83594592311387	9.989303386017699e-79	M1_vs_M2	HSALNG0039449	anti_sense	Q75	hsa-miR-762,hsa-miR-541-3p,hsa-miR-4279,hsa-miR-3619-5p,hsa-miR-4505,hsa-miR-4508,hsa-miR-4632-3p,hsa-miR-1343-5p,hsa-miR-4722-5p,hsa-miR-4749-3p,hsa-miR-5787,hsa-miR-6132,hsa-miR-6720-3p,hsa-miR-6747-5p,hsa-miR-6873-3p	-,Hemoglobin measurement	EXOC3
ENSG00000289470	ENSG00000289470	10.8557186788734	1.39885701458665e-77	M1_vs_M2	HSALNG0062298	integenic	Not conserved	hsa-miR-4483	Testosterone measurement; Sex hormone-binding globulin measurement,-	TMEM176B
ENSG00000258521	ENSG00000258521	6.57147134244111	5.02798140415526e-76	M1_vs_M2	HSALNG0103731	anti_sense	Not conserved			SLC25A47
ENSG00000231808	LINC01388	3.91788779599081	4.3709487485507003e-75	M1_vs_M2	HSALNG0069521	integenic	Not conserved	hsa-miR-4722-5p	-	FOXD4
ENSG00000291043	GLUD1P3	-3.25094809330664	6.241389126178389e-75	M1_vs_M2	HSALNG0078866	integenic	Not conserved		-	SEC24C
ENSG00000272825	ENSG00000272825	-1.70552477386151	3.01123897288142e-74	M1_vs_M2	HSALNG0133587	anti_sense	Not conserved	hsa-miR-933,hsa-miR-6089	Heel bone mineral density	SLX9
ENSG00000245532	NEAT1	1.83911870779678	1.49317930446515e-70	M1_vs_M2	HSALNG0084892	integenic	Q50	hsa-miR-4308,hsa-miR-4710,hsa-miR-6724-5p,hsa-miR-6747-3p,hsa-miR-8485	Bmi-adjusted hip circumference,Hemoglobin a1 measurement,-	FRMD8
ENSG00000203709	MIR29B2CHG	4.02852254127496	1.34250093634008e-69	M1_vs_M2	HSALNG0010132	integenic	Q50		Febrile seizure (within the age range of 3 months to 6 years); Mmr-related febrile seizures,Reaction time measurement,Pulse pressure measurement,Red blood cell distribution width	CD34
ENSG00000235513	L3MBTL2-AS1	3.07404458171452	2.38351093839674e-69	M1_vs_M2	HSALNG0135617	anti_sense	Q75	hsa-miR-6731-5p	Anorexia nervosa; Autism spectrum disorder; Depressive symptom measurement; Obsessive-compulsive disorder; Attention deficit hyperactivity disorder; Unipolar depression; Bipolar disorder; Tourette syndrome; Neuroticism measurement,Neuroticism measurement,Breast carcinoma,Red blood cell distribution width,Mood instability measurement,Anxiety measurement; Neuroticism measurement,Depressive symptom measurement; Unipolar depression; Wellbeing measurement; Bipolar disorder; Neuroticism measurement,-	CHADL
ENSG00000226950	DANCR	-3.19554670673077	1.60407222751388e-66	M1_vs_M2	HSALNG0148096	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-7108-3p	Response to citalopram; Mood disorder; Response to escitalopram; Unipolar depression,-	RASL11B
ENSG00000231528	FAM225A	2.0563317744271	2.4814718067746e-63	M1_vs_M2	HSALNG0073810	integenic	Not conserved			SLC31A2
ENSG00000227502	MROCKI	3.28087687337078	1.88680552141712e-62	M1_vs_M2	HSALNG0052921	integenic	Q50	hsa-miR-619-5p,hsa-miR-4505		HDAC2
ENSG00000261971	MMP25-AS1	2.69571203331904	2.48084834057628e-62	M1_vs_M2	HSALNG0109107	anti_sense	Q75	hsa-miR-455-3p,hsa-miR-619-5p,hsa-miR-3178,hsa-miR-4286,hsa-miR-4472,hsa-miR-4498,hsa-miR-3960,hsa-miR-4787-5p,hsa-miR-6132,hsa-miR-6767-5p,hsa-miR-6779-5p,hsa-miR-6803-5p,hsa-miR-6836-5p,hsa-miR-6860,hsa-miR-8072	-	BICDL2
ENSG00000285331	ENSG00000285331	-2.63970489634763	1.60623394645539e-61	M1_vs_M2	HSALNG0106164	sense	Not conserved			NA
ENSG00000231721	LINC-PINT	2.26186578175992	6.941248903209261e-61	M1_vs_M2	HSALNG0150064	integenic	Q50			KLF14
ENSG00000185433	LINC00158	5.42342267793223	1.1997230053876601e-59	M1_vs_M2	HSALNG0132374	integenic	Not conserved			MRPL39
ENSG00000286646	MAP3K5-AS2	-1.91603570356091	5.44739893285697e-59	M1_vs_M2	HSALNG0053719	anti_sense	Q50	hsa-miR-619-5p		PEX7
ENSG00000272931	LRRC8D-DT	-4.26347935829987	2.11849032927223e-58	M1_vs_M2	HSALNG0005094	anti_sense	Q75	hsa-miR-6746-3p,hsa-miR-6800-3p	-	GBP5
ENSG00000288851	ENSG00000288851	3.7569700702296	3.42501330138958e-58	M1_vs_M2	HSALNG0048627	integenic	Q90	hsa-miR-4281,hsa-miR-4447,hsa-miR-4467,hsa-miR-4492		ACOT13
ENSG00000172965	MIR4435-2HG	-1.56754811542238	1.55159264612732e-56	M1_vs_M2	HSALNG0017878	integenic	Q50			ANAPC1
ENSG00000262097	LINC02185	-3.66155964868427	2.85635192054354e-55	M1_vs_M2	HSALNG0109713	integenic	Q50	hsa-miR-645,hsa-miR-4330,hsa-miR-4453	-	PARN
ENSG00000271216	LINC01050	5.68389773654022	1.1209293247537799e-54	M1_vs_M2	HSALNG0096679	anti_sense	Q75	hsa-miR-6735-3p	Cognitive decline measurement,-	EPSTI1
ENSG00000233016	SNHG7	-1.6505612719483	5.22361249375504e-53	M1_vs_M2	HSALNG0075291	anti_sense	Q90	hsa-miR-6089,hsa-miR-6829-3p	Body height,-	NA
ENSG00000236700	LINC01010	2.02926304250913	1.3615475107517e-52	M1_vs_M2	HSALNG0053623	integenic	Q50	hsa-miR-619-5p,hsa-miR-4267,hsa-miR-4430,hsa-miR-6089	Dental caries,-	TBPL1
ENSG00000281649	EBLN3P	1.87308610032097	9.62140711259108e-52	M1_vs_M2	HSALNG0071023	sense	Not conserved		Empathy measurement,Bipolar disorder,Sleep duration,Body mass index,Cardiovascular disease,Mean arterial pressure; Body mass index,Attention deficit hyperactivity disorder; Antisocial behaviour measurement; Substance abuse,Diastolic blood pressure,Chronotype measurement,Body weight,-	ZCCHC7
ENSG00000272941	ENSG00000272941	4.88454938593633	3.19335772787147e-51	M1_vs_M2	HSALNG0061535	anti_sense	Q50		-	TMEM140
ENSG00000261824	LINC00662	1.47373827467876	1.4308950288825e-50	M1_vs_M2	HSALNG0125113	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-920	Testicular germ cell tumor,-	UQCRFS1
ENSG00000249502	MED28-DT	4.43503602385353	5.21029843944034e-50	M1_vs_M2	HSALNG0033145	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-4771	-	FAM184B
ENSG00000237484	LINC01684	3.41724047295553	7.87253221257733e-50	M1_vs_M2	HSALNG0147058	integenic	Not conserved		-	JAM2
ENSG00000225886	ENSG00000225886	5.71391429544229	2.0167415268058597e-49	M1_vs_M2	HSALNG0002013	integenic	Not conserved			FAM76A
ENSG00000285888	ENSG00000285888	5.31863462932625	4.941687836877e-49	M1_vs_M2	HSALNG0149144	anti_sense	Not conserved	hsa-miR-4492	Basophil percentage of leukocytes	RAB44
ENSG00000277228	ENSG00000277228	-4.85837986237435	1.64334585177736e-48	M1_vs_M2	HSALNG0096883	integenic	Q50	hsa-miR-4492	-	LRCH1
ENSG00000282851	BISPR	1.83078269861021	1.89263673596242e-47	M1_vs_M2	HSALNG0124521	sense	Not conserved	hsa-miR-6775-3p	Blood phosphate measurement,-	MVB12A
ENSG00000233030	ENSG00000233030	4.12175015341694	3.39627633951172e-47	M1_vs_M2	HSALNG0142341	anti_sense,intronic_sense	Not conserved		Monocyte count,-	H2BC18
ENSG00000260196	ENSG00000260196	-4.04084750635213	3.66223946514574e-47	M1_vs_M2	HSALNG0082946	integenic	Not conserved		Pulse pressure measurement; Body mass index; Systolic blood pressure; Bmi-adjusted waist-hip ratio; Social communication impairment,Systolic blood pressure; Alcohol drinking	NCR3LG1
ENSG00000273855	ENSG00000273855	-4.11448350405403	1.3126147911902501e-46	M1_vs_M2	HSALNG0105214	sense	Q75	hsa-miR-4293,hsa-miR-5088-3p		PLCB2
ENSG00000291144	ENSG00000291144	3.1457737895163	7.463675195458819e-45	M1_vs_M2	HSALNG0082349	overlap_sense	Not conserved		Lung carcinoma,Mean corpuscular hemoglobin concentration,Hip bone mineral density; Hip bone size,Diastolic blood pressure,-	OR52K1
ENSG00000233384	CNIH3-AS2	-3.0704034216998	1.7092626723270498e-44	M1_vs_M2	HSALNG0010968	anti_sense	Q75	hsa-miR-4467,hsa-miR-3960,hsa-miR-7156-3p	-	WDR26
ENSG00000255921	ENSG00000255921	5.25339947909362	2.1668075216851994e-44	M1_vs_M2	HSALNG0089886	anti_sense	Not conserved	hsa-miR-6763-5p,hsa-miR-7847-3p	-	IRAG2
ENSG00000227531	ENSG00000227531	9.76545992835937	5.195896865831379e-43	M1_vs_M2	HSALNG0073676	integenic	Q50	hsa-miR-23a-5p,hsa-miR-619-5p,hsa-miR-6089,hsa-miR-7107-5p	Bmi-adjusted waist-hip ratio,Monocyte count,Bmi-adjusted hip circumference,Electrocardiography,Leukocyte count,Body height at birth; Birth weight,Waist-hip ratio; Bmi-adjusted waist-hip ratio; Monocyte count,Granulocyte percentage of myeloid white cells; Waist-hip ratio; Bmi-adjusted hip circumference; Myeloid white cell count; Bmi-adjusted waist-hip ratio; Monocyte count; Monocyte percentage of leukocytes,Late-onset alzheimers disease,Myeloid white cell count,Leukocyte count; Lymphocyte percentage of leukocytes,Monocyte percentage of leukocytes,Granulocyte percentage of myeloid white cells; Monocyte percentage of leukocytes,Body height,Neutrophil percentage of leukocytes; Bmi-adjusted waist-hip ratio; Monocyte count,Granulocyte percentage of myeloid white cells; Monocyte percentage of leukocytes; Monocyte count,Neutrophil percentage of leukocytes; Birth weight; Basophil count,Eosinophil count,Parental genotype effect measurement; Birth weight,Response to antineoplastic agent; Venous thromboembolism,-	OR2K2
ENSG00000163597	SNHG16	1.8034298858091	2.1439251388483598e-42	M1_vs_M2	HSALNG0118862	integenic	Not conserved		Adolescent idiopathic scoliosis,Macular telangiectasia type 2,-	PRCD
ENSG00000176659	LINC02910	-4.78753665006857	4.6127645510107497e-42	M1_vs_M2	HSALNG0131382	integenic	Not conserved			CDH26
ENSG00000234883	MIR155HG	1.9272892659516	5.65201980688236e-41	M1_vs_M2	HSALNG0132382	anti_sense,sense	Q75	hsa-miR-6089,hsa-miR-8485	Neuropsychological test,Intelligence,Response to carboplatin,Nicotine dependence symptom count,Gout,Open-angle glaucoma,Triglyceride measurement,Erythrocyte count,Chronic lymphocytic leukemia,Cerebrospinal fluid biomarker measurement; Alpha synuclein measurement,Duchenne muscular dystrophy; Disease progression measurement,-,Amyloid plaque accumulation rate	JAM2
ENSG00000287097	ENSG00000287097	7.08901252048295	1.14111309511692e-40	M1_vs_M2	HSALNG0052955	integenic	Q50		Serum igg glycosylation measurement,Dna methylation,Carotid artery intima media thickness,-	MARCKS
ENSG00000242588	ENSG00000242588	1.28985164131893	1.19638022502207e-40	M1_vs_M2	HSALNG0061221	integenic	Not conserved			GARIN1A
ENSG00000167920	KRT10-AS1	-1.8740261105894	1.85078739505433e-40	M1_vs_M2	HSALNG0116399	anti_sense	Q75	hsa-miR-3960	Leukocyte count,-	KRTAP4-7
ENSG00000266402	SNHG25	-4.30467835758237	2.18231578069812e-39	M1_vs_M2	HSALNG0118080	anti_sense	Q75	hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-1587,hsa-miR-6716-5p	-	PRR29
ENSG00000290927	ENSG00000290927	2.88253440999141	5.85235929337966e-39	M1_vs_M2	HSALNG0110892	integenic	Not conserved	hsa-miR-210-5p,hsa-miR-320a-5p,hsa-miR-4289,hsa-miR-6132,hsa-miR-6722-3p,hsa-miR-6776-5p	-	KRBOX5
ENSG00000269893	SNHG8	-1.13674558612472	1.25252379802375e-38	M1_vs_M2	HSALNG0036656	anti_sense	Q75		-	NDST3
ENSG00000272068	BCAN-AS1	-3.7202430168037	2.14158755704838e-38	M1_vs_M2	HSALNG0007612	anti_sense	Q75	hsa-miR-4722-5p,hsa-miR-6511a-3p	Blood protein measurement,-	NES
ENSG00000260260	SNHG19	-3.00131242737025	2.1897690573362301e-38	M1_vs_M2	HSALNG0108990	anti_sense	Q50		-	PKD1
ENSG00000251230	MIR3945HG	4.7260179093078	2.58556160340523e-38	M1_vs_M2	HSALNG0039050	integenic	Not conserved	hsa-miR-619-5p	Mean platelet volume,Mean reticulocyte volume,-	ACSL1
ENSG00000291077	ENSG00000291077	3.73595156682244	4.82400203263205e-38	M1_vs_M2	NA	NA	NA	NA	NA	ARHGEF19
ENSG00000242125	SNHG3	-1.54217591046367	7.12465929517218e-38	M1_vs_M2	HSALNG0002066	sense	Not conserved	hsa-miR-30b-3p,hsa-miR-4492,hsa-miR-5787,hsa-miR-6890-5p	Systolic blood pressure,Nighttime rest measurement,-	RCC1
ENSG00000237753	SLC20A1-DT	-2.62589403412748	1.18131088623504e-37	M1_vs_M2	HSALNG0017985	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-3652,hsa-miR-4443,hsa-miR-4508,hsa-miR-378j	-	CKAP2L
ENSG00000231535	LINC00278	3.51539646308151	1.32576576945868e-37	M1_vs_M2	HSALNG0140973	integenic	Not conserved			ZFY
ENSG00000233098	CCDC144NL-AS1	1.09962694844783	7.52353507084976e-36	M1_vs_M2	HSALNG0115238	integenic	Not conserved	hsa-miR-4286		DHRS7B
ENSG00000269958	ENSG00000269958	-1.50221103247206	3.09514927554485e-35	M1_vs_M2	HSALNG0104025	sense	Not conserved	hsa-miR-6085,hsa-miR-10392-3p		KLC1
ENSG00000250657	ENSG00000250657	-7.15340924483167	3.33046960081476e-35	M1_vs_M2	HSALNG0034131	integenic	Q50	hsa-miR-4516	Mhpg measurement; 5-hiaa measurement,-	GRXCR1
