Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC
ENSG00000263574	ENSG00000263574	9.30749567720177	3.11165910779635e-14	MSU_vs_LPS	HSALNG0118605	integenic	Q50		Body mass index,-	RPL38
ENSG00000285744	ENSG00000285744	-5.01379120864856	5.5302246432622e-14	MSU_vs_LPS	HSALNG0066417	integenic	Not conserved			ZC2HC1A
ENSG00000266709	ENSG00000266709	-3.49355630690511	6.3863340904158e-14	MSU_vs_LPS	HSALNG0114719	intronic_sense	Q50			HS3ST3B1
ENSG00000290525	GBP1P1	-5.26650321088419	1.2353572127831599e-13	MSU_vs_LPS	NA	NA	NA	NA	NA	GBP6
ENSG00000239445	ST3GAL6-AS1	3.23972243264507	1.75411246715616e-13	MSU_vs_LPS	HSALNG0027499	anti_sense	Q50	hsa-miR-937-5p	Leukocyte count; Monocyte count,Vascular endothelial growth factor receptor 3 measurement,Monocyte percentage of leukocytes,Eosinophil count,Keratinocyte carcinoma; Basal cell carcinoma,Leukocyte count,Eosinophil count; Skin neoplasm,Eosinophil count; Eosinophil percentage of leukocytes,Unipolar depression,Non-melanoma skin carcinoma,-	DCBLD2
ENSG00000231808	LINC01388	-6.18742877313335	2.05455895388638e-13	MSU_vs_LPS	HSALNG0069521	integenic	Not conserved	hsa-miR-4722-5p	-	FOXD4
ENSG00000230149	ENSG00000230149	-3.60608182410573	3.09239914816817e-13	MSU_vs_LPS	HSALNG0135439	anti_sense,sense	Q90	hsa-miR-1227-5p,hsa-miR-500b-3p	White matter microstructure measurement,-	GTPBP1
ENSG00000290793	ENSG00000290793	3.78302732454784	3.33603079337477e-13	MSU_vs_LPS	NA	NA	NA	NA	NA	AMZ2
ENSG00000226004	LINC02528	-7.1977743359094	3.86292845659191e-13	MSU_vs_LPS	HSALNG0053802	integenic	Q50		Eosinophil count; Ejection fraction measurement; Eosinophil percentage of leukocytes,Cardiac troponin t measurement,Rheumatoid arthritis,-	PERP
ENSG00000276462	LINC03025	-4.81280436609182	7.45656289870364e-13	MSU_vs_LPS	HSALNG0071581	integenic	Not conserved			FOXD4L6
ENSG00000185433	LINC00158	-4.73969516389856	1.1128071026348899e-12	MSU_vs_LPS	HSALNG0132374	integenic	Not conserved			MRPL39
ENSG00000223960	CHROMR	-2.04463322880688	1.4316281065444599e-12	MSU_vs_LPS	HSALNG0020702	anti_sense	Q50	hsa-miR-6089	Blood protein measurement,Psoriasis; Atopic eczema,-,Oligoclonal band measurement	OSBPL6
ENSG00000225450	ENSG00000225450	-4.4936242466526	2.00460034570891e-12	MSU_vs_LPS	HSALNG0135443	anti_sense	Not conserved	hsa-miR-6779-5p		GTPBP1
ENSG00000272669	ENSG00000272669	-3.26707763857326	2.00611156864891e-12	MSU_vs_LPS	HSALNG0135442	anti_sense	Not conserved	hsa-miR-210-5p,hsa-miR-6763-3p		GTPBP1
ENSG00000232618	HIVEP2-DT	-4.19343027522417	3.2254563604654998e-12	MSU_vs_LPS	HSALNG0054003	anti_sense	Q50	hsa-miR-4279	Mean platelet volume,-	AIG1
ENSG00000248429	GASK1B-AS1	2.90234248300106	3.72358501073002e-12	MSU_vs_LPS	HSALNG0038152	anti_sense,sense	Q50	hsa-miR-486-3p,hsa-miR-4466	Blood osmolality measurement,-	TMEM144
ENSG00000282851	BISPR	-2.43443999867938	4.46339819425302e-12	MSU_vs_LPS	HSALNG0124521	sense	Not conserved	hsa-miR-6775-3p	Blood phosphate measurement,-	MVB12A
ENSG00000259354	ENSG00000259354	-2.7626449223245	5.73971901976024e-12	MSU_vs_LPS	HSALNG0105653	intronic_antisense	Not conserved			C15orf48
ENSG00000256262	USP30-AS1	-4.59506733644286	5.90782591507879e-12	MSU_vs_LPS	HSALNG0093872	anti_sense	Not conserved	hsa-miR-4467,hsa-miR-3960	Platelet-to-lymphocyte ratio; Platelet count; Platelet crit,-	SVOP
ENSG00000238045	MVP-DT	-4.37352945534149	9.068863631755009e-12	MSU_vs_LPS	HSALNG0144898	anti_sense	Q90	hsa-miR-4745-3p		CDIPT
ENSG00000260708	TBC1D22A-DT	3.7667289015177	1.0055566910486699e-11	MSU_vs_LPS	HSALNG0136034	integenic	Not conserved			CERK
ENSG00000267737	ENSG00000267737	-6.53882402026311	1.3390186899609698e-11	MSU_vs_LPS	HSALNG0119029	integenic	Not conserved			PGS1
ENSG00000103472	RRN3P2	5.40075053307789	1.9939559160994397e-11	MSU_vs_LPS	HSALNG0110562	integenic	Not conserved			LAT
ENSG00000255197	ENSG00000255197	1.75412098243477	4.50757994854631e-11	MSU_vs_LPS	HSALNG0143174	anti_sense	Q90		Alcohol consumption measurement	SPI1
ENSG00000274461	LINC02930	4.43760510669913	7.20350882477567e-11	MSU_vs_LPS	HSALNG0081109	integenic	Not conserved		Adolescent idiopathic scoliosis,Left inferior lateral ventricle volume measurement; T-tau measurement; Cerebrospinal fluid biomarker measurement,-	PLPP4
ENSG00000287263	ENSG00000287263	-2.47508390994878	2.05092611146087e-10	MSU_vs_LPS	HSALNG0041483	integenic	Not conserved	hsa-miR-6807-3p	Intelligence,Cytokine measurement	ANXA2R
ENSG00000223969	ENSG00000223969	4.74241790061501	4.4035304111374103e-10	MSU_vs_LPS	HSALNG0059467	anti_sense	Q75		-	FAM237B
ENSG00000226137	BAIAP2-DT	2.53892054379594	4.6022870944288e-10	MSU_vs_LPS	HSALNG0119226	integenic	Not conserved	hsa-miR-3943	-	AATK
ENSG00000268858	ENSG00000268858	1.55314716619393	5.97793070660145e-10	MSU_vs_LPS	HSALNG0131701	anti_sense	Q75	hsa-miR-1227-5p,hsa-miR-4281,hsa-miR-6791-5p,hsa-miR-6816-5p,hsa-miR-6852-5p	-	ZBTB46
ENSG00000253838	ENSG00000253838	-5.05923587394196	1.09015362337887e-9	MSU_vs_LPS	HSALNG0150187	sense	Q50		-	IDO1
ENSG00000234741	GAS5	2.04608978935712	1.3748720391664e-9	MSU_vs_LPS	HSALNG0008545	anti_sense	Q50	hsa-miR-4292	Intelligence,Body height,Erythrocyte count,Hematocrit; Hemoglobin measurement,-,Red blood cell density measurement; Erythrocyte count	CENPL
ENSG00000261618	LINC02605	-4.04187750067276	1.5232919960981502e-9	MSU_vs_LPS	HSALNG0150243	integenic	Not conserved		Platelet-to-lymphocyte ratio; Lymphocyte count	ZC2HC1A
ENSG00000275202	ENSG00000275202	3.20321815058356	1.6317221535965202e-9	MSU_vs_LPS	HSALNG0097019	anti_sense	Q75	hsa-miR-4268,hsa-miR-4280,hsa-miR-3960,hsa-miR-4707-5p	-	CAB39L
ENSG00000253982	CLN8-AS1	2.02136121494349	2.07284187213973e-9	MSU_vs_LPS	HSALNG0062950	anti_sense	Not conserved	hsa-miR-619-5p,hsa-miR-1225-3p,hsa-miR-6165,hsa-miR-6727-3p		ERICH1
ENSG00000204054	LINC00963	1.95273353811453	3.66964029969439e-9	MSU_vs_LPS	HSALNG0074742	integenic	Q75	hsa-miR-30b-3p,hsa-miR-619-5p,hsa-miR-1268b,hsa-miR-378g,hsa-miR-4686,hsa-miR-2467-5p,hsa-miR-5088-5p,hsa-miR-6089,hsa-miR-6742-5p,hsa-miR-6803-5p	Body height,-	NTMT1
ENSG00000219665	ZNF433-AS1	2.75025581722328	3.83587440992872e-9	MSU_vs_LPS	HSALNG0124080	anti_sense,sense	Q75	hsa-miR-619-5p,hsa-miR-4290,hsa-miR-4488,hsa-miR-6735-5p	Corneal endothelial cell measurement,Heel bone mineral density,-	NA
ENSG00000230631	ENSG00000230631	-6.29722816281834	4.00982094645194e-9	MSU_vs_LPS	HSALNG0048221	integenic	Not conserved	hsa-miR-920	Cytokine measurement,-	MCUR1
ENSG00000226281	ENSG00000226281	3.43598919721476	4.02216067446098e-9	MSU_vs_LPS	HSALNG0047836	integenic	Not conserved	hsa-miR-762,hsa-miR-5787		F13A1
ENSG00000270640	ENSG00000270640	3.66556656593837	5.129797621529281e-9	MSU_vs_LPS	HSALNG0013867	intronic_sense	Q90		-	FOSL2
ENSG00000260360	ENSG00000260360	-3.77375853557171	6.182149767560971e-9	MSU_vs_LPS	HSALNG0008786	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-10392-3p	Prostate carcinoma,-	TOR1AIP2
ENSG00000275210	ENSG00000275210	-4.10335999708618	7.437801653861011e-9	MSU_vs_LPS	NA	NA	NA	NA	NA	LILRA4
ENSG00000204261	PSMB8-AS1	-1.98993153597348	7.84053605871763e-9	MSU_vs_LPS	HSALNG0049455	anti_sense,sense	Q75		Systemic lupus erythematosus,Iga glomerulonephritis,Kidney disease,-,Platelet-to-lymphocyte ratio,Autoimmune disease	PSMB9
ENSG00000270120	ENSG00000270120	-4.20339557445415	1.01092089040517e-8	MSU_vs_LPS	HSALNG0111360	sense	Q50			NOD2
ENSG00000283213	ENSG00000283213	5.7544520291815	1.01417319728933e-8	MSU_vs_LPS	HSALNG0110217	anti_sense	Q90		-	USP31
ENSG00000269893	SNHG8	1.94628174219995	1.0185029177728e-8	MSU_vs_LPS	HSALNG0036656	anti_sense	Q75		-	NDST3
ENSG00000232956	SNHG15	-1.67195559626587	1.16961890054806e-8	MSU_vs_LPS	HSALNG0057702	anti_sense,sense	Q50	hsa-miR-4726-3p,hsa-miR-7107-5p	Body height,Diastolic blood pressure,-	MYO1G
ENSG00000276900	ENSG00000276900	4.58140562225019	1.23302203278146e-8	MSU_vs_LPS	HSALNG0143376	anti_sense	Not conserved	hsa-miR-363-5p,hsa-miR-6089	-	ETFBKMT
ENSG00000178803	ADORA2A-AS1	-3.17128413672797	1.51682108590484e-8	MSU_vs_LPS	HSALNG0134495	anti_sense	Q50	hsa-miR-370-3p,hsa-miR-6807-3p	Alcohol consumption measurement,Acne,Sodium measurement,Glucagon measurement,Coffee consumption measurement,Supramarginal gyrus volume measurement,Tea consumption measurement,Cups of coffee per day measurement,Serum gamma-glutamyl transferase measurement,Coffee consumption measurement; Tea consumption measurement,Alcohol use disorder measurement; Alcohol consumption measurement,-	GUCD1
ENSG00000270069	MIR222HG	3.99142307018987	1.99723202613469e-8	MSU_vs_LPS	HSALNG0137593	integenic	Q90	hsa-miR-574-5p,hsa-miR-1343-3p,hsa-miR-6803-5p,hsa-miR-6873-3p,hsa-miR-9899	Body height; Inguinal hernia; Body weight	DIPK2B
ENSG00000230647	ENSG00000230647	-4.20944225102029	2.42364627379255e-8	MSU_vs_LPS	HSALNG0145008	integenic	Q75	hsa-miR-619-5p	Heel bone mineral density,-	HS3ST3B1
ENSG00000257354	MIRLET7IHG	-2.26247145353663	2.6145325414535e-8	MSU_vs_LPS	HSALNG0091856	integenic	Q50	hsa-miR-4286	Waist circumference,-	MON2
ENSG00000224307	LINC02975	3.71439388322965	2.62563551732175e-8	MSU_vs_LPS	HSALNG0074715	integenic	Not conserved	hsa-miR-520a-5p,hsa-miR-4492,hsa-miR-4684-3p,hsa-miR-4748,hsa-miR-5693		NA
ENSG00000274605	PCCA-DT	4.23269471778845	2.63543036297647e-8	MSU_vs_LPS	HSALNG0098967	integenic	Q50			ZIC5
ENSG00000260911	ENSG00000260911	3.58287285576836	4.45108643305828e-8	MSU_vs_LPS	HSALNG0110810	integenic	Not conserved			STX4
ENSG00000233038	PTPRN2-AS1	3.69356693598629	5.06935055269886e-8	MSU_vs_LPS	HSALNG0062762	anti_sense	Not conserved	hsa-miR-762,hsa-miR-3195,hsa-miR-4297,hsa-miR-5787,hsa-miR-6813-5p,hsa-miR-7113-3p	-	DNAJB6
ENSG00000260898	ADPGK-AS1	-2.48414665121514	5.70539523828979e-8	MSU_vs_LPS	HSALNG0107094	anti_sense	Q75	hsa-miR-484,hsa-miR-6089,hsa-miR-6848-5p,hsa-miR-8485	Urate measurement,Grip strength measurement,Body weight,Vital capacity,Body mass index,Body mass index; Visceral adipose tissue measurement,Triglyceride measurement; Body mass index,-	BBS4
ENSG00000261087	ZNNT1	4.26066806470615	6.48733054067894e-8	MSU_vs_LPS	HSALNG0067345	integenic	Not conserved			ZNF706
ENSG00000230438	SERPINB9P1	-3.68148095214092	6.97196960413112e-8	MSU_vs_LPS	HSALNG0047525	integenic	Not conserved			SERPINB9
ENSG00000291066	ENSG00000291066	2.58351645990238	8.63803183005176e-8	MSU_vs_LPS	HSALNG0110139	integenic	Not conserved	hsa-miR-619-5p	-	NPIPB4
ENSG00000275454	ENSG00000275454	5.20149768029438	8.71480050629191e-8	MSU_vs_LPS	HSALNG0107302	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-6752-5p	Sex hormone-binding globulin measurement,Creatinine measurement; Serum urea measurement; Glomerular filtration rate; Response to radiation,Breast carcinoma,-	SNX33
ENSG00000224821	COL4A2-AS2	4.0775035678312	8.85093813906524e-8	MSU_vs_LPS	NA	NA	NA	NA	NA	RAB20
ENSG00000224789	ENSG00000224789	-4.50269690968456	9.98385508568751e-8	MSU_vs_LPS	HSALNG0018360	anti_sense,sense	Q75		Serum albumin measurement,Glucuronate measurement,Glomerular filtration rate,-	TMEM185B
ENSG00000236901	MIR600HG	3.67538541783227	1.01993206463382e-7	MSU_vs_LPS	HSALNG0074272	sense	Not conserved		-	STRBP
ENSG00000290241	ENSG00000290241	5.25616843615809	1.62351982179448e-7	MSU_vs_LPS	HSALNG0028834	integenic	Not conserved			ACAD9
ENSG00000274213	ENSG00000274213	2.9136580110767	1.62621872607219e-7	MSU_vs_LPS	HSALNG0117605	integenic	Not conserved	hsa-miR-500b-3p	-	DGKE
ENSG00000239213	NCK1-DT	2.6787763657682	1.73285257541465e-7	MSU_vs_LPS	HSALNG0029189	anti_sense	Q90	hsa-miR-23a-5p,hsa-miR-135a-3p,hsa-miR-619-5p,hsa-miR-1268b,hsa-miR-4447,hsa-miR-3960,hsa-miR-6089	Lymphocyte count,Body mass index,-	STAG1
ENSG00000286940	MICB-DT	-3.96428286956436	1.86909640016583e-7	MSU_vs_LPS	HSALNG0049272	anti_sense	Not conserved	hsa-miR-4701-3p,hsa-miR-6089	Renal system measurement,Myositis,Polymyositis; Physical activity measurement; Bmi-adjusted waist-hip ratio; Myositis,Eosinophil count; Platelet count,Squamous cell lung carcinoma; Mmr-related febrile seizures; Bmi-adjusted waist circumference; Lung carcinoma; Eosinophil count,Appendicular lean mass,Glucose measurement,Visual perception measurement,Carpal tunnel syndrome,Herpes zoster,Thyrotoxic periodic paralysis,Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Eosinophil percentage of leukocytes,Bmi-adjusted hip circumference,Eosinophil count,Susceptibility to childhood ear infection measurement,Body height,Neonatal systemic lupus erythematosus; Myositis; Metabolic syndrome,Hodgkins lymphoma,Lymphocyte count; Basophil count; Myositis; Leukocyte count; Monocyte count,Ulcerative colitis,Atopic asthma,Serum alanine aminotransferase measurement,Bmi-adjusted waist-hip ratio; Mhc class i polypeptide-related sequence b measurement,Angina pectoris,Clinical treatment,Beta blocking agent use measurement,Blood protein measurement; Susceptibility to mumps measurement,Anti-tetanus toxoid igg measurement; Response to vaccine; Malaria,Arterial stiffness measurement,Bmi-adjusted waist circumference; Autism spectrum disorder; Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Susceptibility to plantar warts measurement,Mhc class i polypeptide-related sequence a measurement,Mhc class i polypeptide-related sequence b measurement,Susceptibility to chickenpox measurement,Susceptibility to shingles measurement,Autism spectrum disorder,Alcohol use disorder measurement,Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Cytokine measurement,Testosterone measurement,Monocyte count,Platelet crit,Lobe attachment; Lymphocyte count,Bmi-adjusted waist circumference,Response to thioamide; Drug-induced agranulocytosis,Prion disease; Psychotic symptoms,Response to bezlotoxumab; Clostridium difficile infection,Colorectal cancer; Colorectal adenoma,Mosquito bite reaction size measurement; Mosquito bite reaction itch intensity measurement,Human papilloma virus infection; Oropharynx cancer,Blood protein measurement,Bmi-adjusted waist circumference; Bmi-adjusted hip circumference	ATP6V1G2-DDX39B
ENSG00000262580	ENSG00000262580	2.00194477731559	2.18565063674337e-7	MSU_vs_LPS	HSALNG0119173	anti_sense	Q50		Fasting blood glucose measurement,-,Psoriasis; Hirschsprung disease	SGSH
ENSG00000225032	ENSG00000225032	-3.43240471097299	2.20072757067392e-7	MSU_vs_LPS	HSALNG0074542	anti_sense	Q50	hsa-miR-6089	-	FPGS
ENSG00000267270	PARD6G-AS1	2.97826511864734	2.74978405439273e-7	MSU_vs_LPS	HSALNG0122821	anti_sense,sense	Q50	hsa-miR-33b-3p	-	ADNP2
ENSG00000286511	ENSG00000286511	-3.64479893843842	2.87154466810392e-7	MSU_vs_LPS	HSALNG0052591	integenic	Not conserved	hsa-miR-619-5p	Serum albumin measurement,Risk-taking behaviour,-	ARMC2
ENSG00000262097	LINC02185	3.7572503471099	3.00229413505307e-7	MSU_vs_LPS	HSALNG0109713	integenic	Q50	hsa-miR-645,hsa-miR-4330,hsa-miR-4453	-	PARN
ENSG00000266970	SOCS3-DT	-3.39565966371307	4.57798936365317e-7	MSU_vs_LPS	HSALNG0119032	integenic	Q50	hsa-miR-619-5p,hsa-miR-4472,hsa-miR-4639-3p,hsa-miR-6089,hsa-miR-6794-5p,hsa-miR-6803-5p	Creativity measurement,Heel bone mineral density,C-reactive protein measurement,-	PGS1
ENSG00000230844	ZNF674-AS1	3.25432733241593	5.10707576037165e-7	MSU_vs_LPS	HSALNG0137651	anti_sense	Not conserved			CHST7
ENSG00000244491	ENSG00000244491	-4.97531473579536	5.67033949538177e-7	MSU_vs_LPS	HSALNG0135439	anti_sense,sense	Q90	hsa-miR-1227-5p,hsa-miR-500b-3p	White matter microstructure measurement,-	GTPBP1
ENSG00000226950	DANCR	2.19837215549914	6.19934103837871e-7	MSU_vs_LPS	HSALNG0148096	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-7108-3p	Response to citalopram; Mood disorder; Response to escitalopram; Unipolar depression,-	RASL11B
ENSG00000289942	ENSG00000289942	-4.99758831015442	7.04908231654391e-7	MSU_vs_LPS	NA	NA	NA	NA	NA	TMPRSS11E
ENSG00000242125	SNHG3	1.68420068385033	7.62758335435278e-7	MSU_vs_LPS	HSALNG0002066	sense	Not conserved	hsa-miR-30b-3p,hsa-miR-4492,hsa-miR-5787,hsa-miR-6890-5p	Systolic blood pressure,Nighttime rest measurement,-	RCC1
ENSG00000224945	ENSG00000224945	5.62145888995935	7.70935943836115e-7	MSU_vs_LPS	HSALNG0072581	sense	Not conserved			SHC3
ENSG00000290013	ENSG00000290013	2.82353647174625	8.35206820226425e-7	MSU_vs_LPS	NA	NA	NA	NA	NA	JUN
ENSG00000269951	ENSG00000269951	3.61711018315398	1.21327933750899e-6	MSU_vs_LPS	HSALNG0107375	sense	Q75			TSPAN3
ENSG00000289425	ENSG00000289425	-4.24489375363746	1.25300069428548e-6	MSU_vs_LPS	NA	NA	NA	NA	NA	RABGAP1L
ENSG00000289852	ENSG00000289852	5.01329486836064	1.30871182578036e-6	MSU_vs_LPS	HSALNG0096744	integenic	Q50		Dupuytren contracture; Chronic obstructive pulmonary disease,Heel bone mineral density,Body height,Peripheral arterial disease; Traffic air pollution measurement,Cortical thickness,-	SERP2
ENSG00000227076	ENSG00000227076	4.05651070229163	1.39986996444429e-6	MSU_vs_LPS	HSALNG0081497	sense	Not conserved	hsa-miR-548b-3p,hsa-miR-937-5p,hsa-miR-4472,hsa-miR-6780b-5p	Response to drug,-	PTPRE
ENSG00000289015	ENSG00000289015	2.423165417627	1.41795702302938e-6	MSU_vs_LPS	HSALNG0058614	anti_sense	Not conserved		-	SBDS
ENSG00000251022	THAP9-AS1	1.67634885593661	1.44462527008166e-6	MSU_vs_LPS	HSALNG0035549	anti_sense,sense	Not conserved		Neutrophil percentage of leukocytes,Eosinophil count,-	SEC31A
ENSG00000230943	LINC02541	-2.47041249815128	1.49982887104539e-6	MSU_vs_LPS	HSALNG0052910	integenic	Not conserved			HDAC2
ENSG00000228315	GUSBP11	1.87158959055244	1.5080934397457e-6	MSU_vs_LPS	HSALNG0134423	integenic	Not conserved		Adolescent idiopathic scoliosis	DRICH1
ENSG00000288879	ENSG00000288879	4.87528339054054	1.51530791690656e-6	MSU_vs_LPS	HSALNG0049604	integenic	Q75	hsa-miR-3195,hsa-miR-4292,hsa-miR-6803-5p	Body height,Bmi-adjusted waist circumference,Mean corpuscular volume,Mean corpuscular hemoglobin,-	SMIM29
ENSG00000267519	MIR23AHG	1.48638794596317	1.5206224251124e-6	MSU_vs_LPS	HSALNG0124251	anti_sense	Q90		Waist-hip ratio,Neutrophil-to-lymphocyte ratio; Neutrophil percentage of leukocytes; Lymphocyte percentage of leukocytes,Leukocyte count; Lymphocyte count; Myeloid white cell count,Leukocyte count; Lymphocyte count,Lymphocyte count,Fev/fec ratio; Monocyte count,Leukocyte count,Myeloid white cell count; Lymphocyte count,Cortical thickness,-	BRME1
ENSG00000269902	ENSG00000269902	5.94865303809199	1.77088809361387e-6	MSU_vs_LPS	HSALNG0137593	integenic	Q90	hsa-miR-574-5p,hsa-miR-1343-3p,hsa-miR-6803-5p,hsa-miR-6873-3p,hsa-miR-9899	Body height; Inguinal hernia; Body weight	DIPK2B
ENSG00000288863	ENSG00000288863	3.69882205050131	1.90037975161154e-6	MSU_vs_LPS	HSALNG0143506	intronic_sense	Not conserved			PLBD2
ENSG00000285103	ENSG00000285103	-2.64502268945158	2.00234174562597e-6	MSU_vs_LPS	HSALNG0070557	anti_sense	Q75	hsa-miR-874-3p	Sporadic amyotrophic lateral sclerosis,Heart failure,-	IFNK
ENSG00000275180	ENSG00000275180	-2.67416035570633	2.05299818860226e-6	MSU_vs_LPS	HSALNG0091856	integenic	Q50	hsa-miR-4286	Waist circumference,-	MON2
ENSG00000253535	ADAM7-AS1	-3.24258062129755	2.31577170830219e-6	MSU_vs_LPS	HSALNG0064058	integenic	Not conserved			NEFL
ENSG00000266378	ENSG00000266378	-4.56773473429419	2.32765724599498e-6	MSU_vs_LPS	HSALNG0114722	intronic_sense	Q50			HS3ST3B1
ENSG00000253320	MAILR	-2.58285514978593	2.4115288532406e-6	MSU_vs_LPS	HSALNG0067488	integenic	Q50			ATP6V1C1
